Time [s],Time [day],Original,Reconstructed
2597400.0,30.0625,15.083,15.082999999999986
2598000.0,30.069444444444443,15.064,15.063999999999991
2598600.0,30.07638888888889,15.044,15.043999999999992
2599200.0,30.083333333333332,15.025,15.025000000000004
2599800.0,30.09027777777778,15.007,15.007000000000009
2600400.0,30.09722222222222,14.988,14.988000000000001
2601000.0,30.104166666666668,14.97,14.969999999999997
2601600.0,30.11111111111111,14.952,14.951999999999986
2602200.0,30.118055555555557,14.935,14.935000000000004
2602800.0,30.125,14.917,14.917
2603400.0,30.131944444444443,14.924,14.924
2604000.0,30.13888888888889,14.934,14.934
2604600.0,30.145833333333332,14.945,14.944999999999997
2605200.0,30.15277777777778,14.957,14.956999999999994
2605800.0,30.15972222222222,14.968,14.968000000000007
2606400.0,30.166666666666668,14.98,14.980000000000004
2607000.0,30.17361111111111,14.992,14.991999999999997
2607600.0,30.180555555555557,15.004,15.003999999999992
2608200.0,30.1875,15.016,15.016
2608800.0,30.194444444444443,15.028,15.027999999999992
2609400.0,30.20138888888889,15.04,15.040000000000001
2610000.0,30.208333333333332,15.053,15.052999999999995
2610600.0,30.21527777777778,15.066,15.065999999999985
2611200.0,30.22222222222222,15.078,15.077999999999994
2611800.0,30.229166666666668,15.091,15.090999999999998
2612400.0,30.23611111111111,15.104,15.104
2613000.0,30.243055555555557,15.118,15.117999999999986
2613600.0,30.25,15.131,15.131
2614200.0,30.256944444444443,15.156,15.155999999999997
2614800.0,30.26388888888889,15.183,15.182999999999987
2615400.0,30.270833333333332,15.21,15.209999999999996
2616000.0,30.27777777777778,15.237,15.236999999999993
2616600.0,30.28472222222222,15.264,15.263999999999989
2617200.0,30.291666666666668,15.292,15.291999999999991
2617800.0,30.29861111111111,15.344,15.344
2618400.0,30.305555555555557,15.401,15.401000000000002
2619000.0,30.3125,15.458,15.457999999999991
2619600.0,30.319444444444443,15.516,15.516000000000002
2620200.0,30.32638888888889,15.574,15.573999999999987
2620800.0,30.333333333333332,15.632,15.631999999999998
2621400.0,30.34027777777778,15.572,15.571999999999997
2622000.0,30.34722222222222,15.489,15.488999999999999
2622600.0,30.354166666666668,15.407,15.406999999999995
2623200.0,30.36111111111111,15.325,15.325000000000015
2623800.0,30.368055555555557,15.243,15.243000000000006
2624400.0,30.375,15.162,15.16200000000001
2625000.0,30.381944444444443,15.033,15.03299999999999
2625600.0,30.38888888888889,14.899,14.899
2626200.0,30.395833333333332,14.762,14.761999999999986
2626800.0,30.40277777777778,14.624,14.623999999999993
2627400.0,30.40972222222222,14.486,14.485999999999994
2628000.0,30.416666666666668,14.346,14.345999999999991
2628600.0,30.42361111111111,14.229,14.229000000000005
2629200.0,30.430555555555557,14.116,14.116
2629800.0,30.4375,14.002,14.002000000000002
2630400.0,30.444444444444443,13.888,13.887999999999986
2631000.0,30.45138888888889,13.774,13.773999999999987
2631600.0,30.458333333333332,13.659,13.659000000000002
2632200.0,30.46527777777778,13.651,13.650999999999994
2632800.0,30.47222222222222,13.661,13.661000000000008
2633400.0,30.479166666666668,13.671,13.670999999999987
2634000.0,30.48611111111111,13.683,13.682999999999996
2634600.0,30.493055555555557,13.694,13.693999999999992
2635200.0,30.5,13.705,13.704999999999988
2635800.0,30.506944444444443,13.731,13.731
2636400.0,30.51388888888889,13.759,13.759
2637000.0,30.520833333333332,13.787,13.786999999999988
2637600.0,30.52777777777778,13.816,13.816000000000011
2638200.0,30.53472222222222,13.844,13.84400000000001
2638800.0,30.541666666666668,13.873,13.872999999999994
2639400.0,30.54861111111111,13.925,13.924999999999999
2640000.0,30.555555555555557,13.981,13.980999999999996
2640600.0,30.5625,14.038,14.038000000000011
2641200.0,30.569444444444443,14.094,14.093999999999989
2641800.0,30.57638888888889,14.151,14.151
2642400.0,30.583333333333332,14.208,14.208000000000002
2643000.0,30.59027777777778,14.194,14.194000000000003
2643600.0,30.59722222222222,14.168,14.167999999999997
