åé,ì˙,éû,ãCâ∑,ê‚ëŒéºìx,êÑíËì˙éÀó ,â∫å¸Ç´ëÂãCï˙éÀ,ìÏñkïó,ìåêºïó,ãCà≥,ç~êÖó ,ïóë¨,ïóå¸,ëæózçÇìx,ëæózï˚à ,ñ@ê¸ñ íºíBì˙éÀó ,êÖïΩñ ìVãÛì˙éÀó ,ñÈä‘ï˙éÀ
10,4,11,17.347585,4.630551,2.145947,1.092779,-1.666788,3.321897,101756.658919,0.000000,3.706885,292.500000,40.959259,161.218592,2.334316,0.615751,0.360857
10,4,12,17.801663,4.580498,2.197546,1.100200,-1.601785,2.933758,101734.165838,0.000000,3.323415,292.500000,42.637933,181.158835,2.254722,0.670280,0.362546
10,4,13,18.204092,4.475969,2.052798,1.113898,-1.130421,3.472632,101650.714119,0.000000,3.640887,292.500000,40.535515,200.963920,1.979318,0.766401,0.356958
10,4,14,18.223970,4.604770,1.719231,1.120746,-0.414528,3.797112,101675.297177,0.000000,3.797112,270.000000,35.094796,218.636630,1.701798,0.740815,0.350511
10,4,15,18.085378,4.913796,1.242289,1.114353,-0.193939,3.287412,101713.541972,0.000000,3.287412,270.000000,27.215099,233.542966,1.363725,0.618613,0.354106
10,4,16,17.564628,4.992074,0.833306,1.093722,-0.073253,2.705067,101702.496140,0.000000,2.705067,270.000000,17.762957,246.135275,1.726197,0.306678,0.364263
10,4,17,15.972825,5.404560,0.288404,1.072991,0.086034,0.911290,101735.874269,0.000000,0.911290,270.000000,7.387247,257.212187,1.130591,0.143039,0.353323
10,4,18,14.925072,5.659675,0.008301,1.057355,1.350663,0.812868,101715.495886,0.000000,1.558921,202.500000,-3.445727,267.567452,0.000000,0.008301,0.348395
10,4,19,14.009737,5.722121,0.000000,1.038410,1.341463,0.881969,101716.833721,0.000000,1.576865,202.500000,-14.361665,277.956956,0.000000,0.000000,0.349559
10,4,20,13.404271,5.836055,0.000000,1.022536,1.185308,0.658943,101711.546508,0.000000,1.347248,202.500000,-24.984680,289.190049,0.000000,0.000000,0.353763
10,4,21,12.811304,5.665637,0.000000,1.013253,1.292064,0.781198,101747.268648,0.000000,1.492663,202.500000,-34.831204,302.250291,0.000000,0.000000,0.351690
10,4,22,12.609743,5.645933,0.000000,1.008567,1.427810,0.920822,101747.305001,0.000000,1.671508,202.500000,-43.173209,318.319070,0.000000,0.000000,0.352533
10,4,23,12.566367,5.807337,0.000000,1.005878,1.362973,1.227786,101739.715029,0.000000,1.831943,225.000000,-48.926270,338.295630,0.000000,0.000000,0.354394
10,5,0,11.978166,5.902321,0.000000,1.000812,1.414582,1.076319,101824.408132,0.000000,1.761333,225.000000,-51.247142,145.481871,0.000000,0.000000,0.348294
10,5,1,11.877431,6.101368,0.000000,1.002341,1.397203,1.052679,101813.121387,0.000000,1.732328,225.000000,-48.784753,24.467647,0.000000,0.000000,0.344859
10,5,2,11.884572,6.296498,0.000000,1.008326,1.425132,1.170690,101754.173911,0.000000,1.835523,225.000000,-42.620701,44.060322,0.000000,0.000000,0.339009
10,5,3,11.381801,6.261330,0.000000,1.004800,1.541223,0.842922,101805.958775,0.000000,1.746477,202.500000,-34.016454,59.736206,0.000000,0.000000,0.333054
10,5,4,11.339098,6.372813,0.000000,1.002567,1.647585,0.782035,101804.876543,0.000000,1.821442,202.500000,-24.022459,72.520265,0.000000,0.000000,0.334484
10,5,5,11.415676,6.490279,0.000000,1.011509,1.724525,0.830665,101854.837147,0.000000,1.911135,202.500000,-13.330702,83.599298,0.000000,0.000000,0.326982
10,5,6,11.071208,6.441054,0.015628,1.016998,1.757975,0.676798,101879.090428,0.000000,1.883157,202.500000,-2.404510,93.938171,0.000000,0.015628,0.315024
10,5,7,12.360639,6.544479,0.309290,1.022349,1.465574,0.279144,101895.463914,0.000000,1.465574,180.000000,8.386212,104.334467,0.789146,0.194197,0.334010
10,5,8,14.970677,6.606861,0.846894,1.055354,1.051912,0.438503,101871.768225,0.000000,1.139648,202.500000,18.661399,115.541863,1.299910,0.430956,0.351287
10,5,9,17.378770,6.224896,1.310871,1.108069,1.226965,1.560836,101895.788483,0.000000,1.971273,225.000000,27.938256,128.351913,1.483676,0.615739,0.346192
10,5,10,18.644420,5.724763,1.839758,1.143970,1.109307,2.499040,102024.333815,0.000000,2.733325,247.500000,35.544726,143.533567,2.089206,0.625223,0.335797
10,5,11,18.871073,5.766651,1.871037,1.191566,1.599727,2.568339,101977.351686,0.031250,2.985025,247.500000,40.603033,161.435366,1.293376,1.029289,0.292804
10,5,12,19.022262,5.789455,1.668307,1.239049,0.233145,2.345080,101683.959757,0.112314,2.345080,270.000000,42.252138,181.254486,0.755107,1.160577,0.248398
10,5,13,19.422153,5.646736,1.760656,1.198203,-0.337262,1.670768,101603.165568,0.000000,1.672653,292.500000,40.144037,200.929430,1.143321,1.023544,0.297404
10,5,14,19.949946,5.256447,1.554518,1.188504,0.530754,1.270896,101569.028130,0.000000,1.377265,247.500000,34.717041,218.506038,1.270717,0.830814,0.317924
10,5,15,19.491303,5.329867,1.068828,1.202509,1.063451,1.233611,101602.475924,0.000000,1.624268,225.000000,26.858160,233.358368,0.730251,0.738913,0.294512
10,5,16,18.842137,5.813522,0.606102,1.217505,0.556601,0.695456,101495.451644,0.000000,0.885338,225.000000,17.424905,245.924482,0.401546,0.485857,0.266277
10,5,17,17.459571,6.360293,0.181102,1.210144,0.517346,0.488567,101565.743756,0.000000,0.711288,225.000000,7.062190,256.988796,0.113191,0.167186,0.245735
10,5,18,15.750986,6.770263,0.003937,1.177765,0.459855,0.077571,101594.860858,0.000000,0.459855,180.000000,-3.765020,267.337042,0.000000,0.003937,0.244176
10,5,19,14.878686,6.573603,0.000000,1.161779,1.072386,0.270892,101565.245240,0.000000,1.094421,202.500000,-14.683005,277.722404,0.000000,0.000000,0.243066
10,5,20,14.282470,6.242332,0.000000,1.120779,1.837458,0.475357,101578.700094,0.000000,1.879502,202.500000,-25.316347,288.956460,0.000000,0.000000,0.272470
10,5,21,13.742758,6.438697,0.000000,1.084695,1.271824,0.560963,101588.266196,0.000000,1.389683,202.500000,-35.181370,302.032429,0.000000,0.000000,0.298119
10,5,22,13.220200,6.759383,0.000000,1.076798,1.261554,0.505587,101599.674518,0.000000,1.359004,202.500000,-43.546890,318.153925,0.000000,0.000000,0.295969
10,5,23,12.644584,7.237401,0.000000,1.078794,1.179732,0.148248,101516.697320,0.000000,1.179732,180.000000,-49.317178,338.250278,0.000000,0.000000,0.282969
10,6,0,11.725237,7.203746,0.000000,1.085840,1.324006,0.039875,101411.728493,0.000000,1.324006,180.000000,-51.628922,145.614012,0.000000,0.000000,0.258486
10,6,1,11.300734,7.174807,0.000000,1.095800,1.113170,-0.306040,101377.934046,0.000000,1.145551,157.500000,-49.127446,24.753462,0.000000,0.000000,0.240531
10,6,2,10.993858,7.064220,0.000000,1.112344,0.940251,-0.243507,101312.228077,0.000000,0.961864,157.500000,-42.912910,44.415233,0.000000,0.000000,0.218228
10,6,3,11.007192,7.012738,0.000000,1.147675,1.317030,-0.401208,101216.586614,0.000000,1.370312,157.500000,-34.266608,60.101120,0.000000,0.000000,0.183147
10,6,4,10.994155,7.058956,0.000000,1.169882,1.157073,-0.065929,101170.291948,0.000000,1.157073,180.000000,-24.245185,72.874352,0.000000,0.000000,0.160696
10,6,5,10.857871,7.059924,0.000000,1.130621,1.217520,0.155281,101133.054003,0.000000,1.217520,180.000000,-13.539952,83.940753,0.000000,0.000000,0.197406
10,6,6,10.516030,6.582601,0.012365,1.105819,1.379201,0.017477,101106.264762,0.000000,1.379201,180.000000,-2.612551,94.271334,0.000000,0.012365,0.215826
10,6,7,11.171532,6.415216,0.271426,1.117038,0.882425,-0.001702,101034.974825,0.000000,0.882425,180.000000,8.168023,104.664084,0.677206,0.175211,0.216866
10,6,8,12.372259,6.593111,0.637933,1.157471,0.478474,-0.440131,100948.915532,0.000000,0.649552,135.000000,18.421785,115.869427,0.384798,0.516333,0.199109
10,6,9,13.452398,6.524006,0.985616,1.184188,1.332736,-0.712574,100969.619089,0.000000,1.503978,157.500000,27.666021,128.670638,0.325949,0.834273,0.193037
10,6,10,14.670467,6.838802,1.266112,1.202044,1.068034,-1.589364,100902.591433,0.000000,1.879064,135.000000,35.230954,143.820609,0.580825,0.931050,0.198744
10,6,11,14.849981,7.249171,1.305077,1.246255,0.943404,-2.404765,100850.419880,0.000000,2.582738,112.500000,40.246916,161.647595,0.277033,1.126091,0.158030
10,6,12,15.593337,7.936092,1.157976,1.268772,0.579444,-2.024185,100668.298731,0.000000,2.091846,112.500000,41.867178,181.346905,0.049969,1.124627,0.150069
10,6,13,15.905120,8.318277,1.087656,1.276539,0.449725,-1.751531,100607.709280,0.000000,1.790306,112.500000,39.753814,200.893662,0.089455,1.030451,0.148439
10,6,14,15.892197,8.576265,0.881451,1.284064,0.377943,-1.974424,100511.382743,0.000000,1.974424,90.000000,34.340659,218.375428,0.064859,0.844863,0.140659
10,6,15,16.175510,8.618550,0.577604,1.292658,1.602227,-2.292303,100509.767089,0.040009,2.753849,135.000000,26.502631,233.174101,0.018562,0.569321,0.137660
10,6,16,15.694445,8.787089,0.349511,1.277453,1.618878,-2.180450,100409.742302,0.000000,2.686531,135.000000,17.088350,245.713880,0.000000,0.349511,0.143376
10,6,17,15.091721,8.843269,0.087906,1.306885,1.514846,-1.885418,100407.274159,0.019486,2.404350,135.000000,6.738777,256.765261,0.000000,0.087906,0.102122
10,6,18,14.354391,8.796638,0.001304,1.321340,1.812139,-2.203169,100411.760391,0.389718,2.839251,135.000000,-4.082494,267.106053,0.000000,0.001304,0.073304
10,6,19,14.078772,8.711395,0.000000,1.316085,1.630357,-1.722140,100325.810383,0.384087,2.370573,135.000000,-15.002353,277.486723,0.000000,0.000000,0.073219
10,6,20,13.954685,8.599579,0.000000,1.318761,1.245725,-1.467009,100281.292940,0.299740,1.918192,135.000000,-25.645911,288.721027,0.000000,0.000000,0.068144
10,6,21,13.794963,8.681408,0.000000,1.313430,1.648214,-1.743986,100280.384757,0.599058,2.398648,135.000000,-35.529466,301.811863,0.000000,0.000000,0.070391
10,6,22,13.913041,8.456667,0.000000,1.299335,1.960585,-1.801427,100206.577593,0.688329,2.660145,135.000000,-43.918777,317.985454,0.000000,0.000000,0.086766
10,6,23,13.993614,8.447511,0.000000,1.290427,1.952691,-1.990180,100126.285190,0.215221,2.788031,135.000000,-49.706760,338.202287,0.000000,0.000000,0.097230
10,7,0,13.566800,8.243434,0.000000,1.315695,1.714098,-2.448742,100016.013214,1.303178,2.943572,135.000000,-52.009565,145.745670,0.000000,0.000000,0.063730
10,7,1,13.014602,7.972694,0.000000,1.314656,2.314440,-2.854050,100002.919425,4.137784,3.654674,135.000000,-49.468973,25.040339,0.000000,0.000000,0.054173
10,7,2,12.595912,7.745276,0.000000,1.301406,1.333878,-2.245671,99950.051158,4.692421,2.585182,112.500000,-43.204006,44.770880,0.000000,0.000000,0.059430
10,7,3,12.016594,7.630042,0.000000,1.298060,1.068783,-1.898644,99961.655142,0.525600,2.163123,112.500000,-34.515958,60.465901,0.000000,0.000000,0.051774
10,7,4,11.970406,7.496046,0.000000,1.234161,1.204376,-1.619050,100013.102377,0.064598,1.996464,135.000000,-24.467536,73.227622,0.000000,0.000000,0.114798
10,7,5,11.556297,7.336495,0.000000,1.217184,0.622511,-1.027044,99993.231965,0.000000,1.187090,112.500000,-13.749256,84.280894,0.000000,0.000000,0.123955
10,7,6,11.548866,7.330054,0.008927,1.262303,-0.104973,-0.722269,99974.222363,0.000000,0.722269,90.000000,-2.821024,94.602743,0.000000,0.008927,0.078696
10,7,7,11.743319,7.361423,0.161335,1.273043,-0.672720,-0.430768,100017.028580,0.008963,0.786360,22.500000,7.949110,104.991440,0.000000,0.161335,0.071624
10,7,8,12.338321,7.387957,0.392011,1.274663,-1.396606,-0.257477,100047.616566,0.210993,1.396606,0.000000,18.181285,116.194067,0.007657,0.389621,0.081272
10,7,9,12.337471,7.614554,0.408762,1.310462,-1.885145,0.994510,100199.623138,0.086671,2.122230,337.500000,27.392949,128.985597,0.000000,0.408762,0.045457
10,7,10,12.834544,7.006704,0.528444,1.273207,-2.475811,2.234836,100270.492662,2.148204,3.330931,315.000000,34.916707,144.103099,0.000000,0.528444,0.092180
10,7,11,13.225729,7.489500,0.851980,1.241351,-2.595227,1.538555,100270.810220,1.032829,2.986457,337.500000,39.891008,161.855231,0.019829,0.839263,0.131522
10,7,12,14.077308,7.606363,0.758402,1.297577,-3.735973,1.551608,100333.943741,0.481969,4.045364,337.500000,41.483162,181.436051,0.007508,0.753428,0.091699
10,7,13,14.229103,7.440658,0.700976,1.322477,-4.171199,1.638559,100312.682799,0.247236,4.480734,337.500000,39.364967,200.856559,0.002579,0.699340,0.069738
10,7,14,14.351071,7.465272,0.606324,1.320517,-4.232683,2.215067,100411.528460,0.316236,4.758159,337.500000,33.965776,218.244745,0.000748,0.605906,0.074063
10,7,15,14.762706,7.419725,0.474446,1.322962,-4.210587,2.150504,100552.590622,0.174059,4.713037,337.500000,26.148646,232.990127,0.000000,0.474446,0.079622
10,7,16,14.673681,7.607985,0.324403,1.294925,-4.297485,2.041388,100684.103232,0.199826,4.751563,337.500000,16.753427,245.503450,0.000000,0.324403,0.105925
10,7,17,14.476154,7.532843,0.104310,1.263798,-3.727616,1.532654,100805.561768,0.336943,4.030389,337.500000,6.417143,256.541578,0.000000,0.104310,0.133211
10,7,18,14.639085,6.762358,0.001793,1.195010,-3.211163,1.419905,100964.933696,0.031250,3.510102,337.500000,-4.398009,266.874487,0.000000,0.001793,0.205167
10,7,19,14.228900,6.429587,0.000000,1.095580,-2.579391,1.226653,100983.206344,0.000000,2.852466,337.500000,-15.319572,277.249912,0.000000,0.000000,0.296631
10,7,20,13.590443,6.384026,0.000000,1.061320,-1.827851,0.972919,101059.518258,0.000000,2.061034,337.500000,-25.973231,288.483736,0.000000,0.000000,0.318560
10,7,21,13.537059,6.749176,0.000000,1.067933,-1.866846,0.952824,101124.394309,0.000000,2.089371,337.500000,-35.875347,301.588549,0.000000,0.000000,0.310920
10,7,22,12.796555,6.879078,0.000000,1.083739,-1.186807,0.855029,101162.364214,0.000000,1.443796,315.000000,-44.288728,317.813559,0.000000,0.000000,0.280922
10,7,23,11.874253,6.934056,0.000000,1.084862,-0.300688,0.938887,101225.598313,0.000000,0.982487,292.500000,-50.094894,338.151503,0.000000,0.000000,0.262278
10,8,0,10.967384,7.027961,0.000000,1.078057,-0.080263,0.597496,101329.669103,0.000000,0.597496,270.000000,-52.388976,145.876690,0.000000,0.000000,0.252020
10,8,1,10.640521,7.005506,0.000000,1.065821,0.486172,0.829426,101353.274396,0.000000,0.952340,247.500000,-49.809269,25.328131,0.000000,0.000000,0.258145
10,8,2,10.581075,6.978485,0.000000,1.049374,0.767565,1.145150,101415.677447,0.000000,1.352494,225.000000,-43.493952,45.127107,0.000000,0.000000,0.273484
10,8,3,10.321470,6.934664,0.000000,1.048839,0.071691,1.159737,101453.680709,0.000000,1.159737,270.000000,-34.764485,60.830397,0.000000,0.000000,0.269184
10,8,4,9.991537,6.719338,0.000000,1.050766,0.406794,0.833844,101483.149629,0.000000,0.926045,247.500000,-24.689501,73.579933,0.000000,0.000000,0.261131
10,8,5,9.793832,6.389845,0.000000,1.029158,0.750174,0.760555,101551.055804,0.000000,1.068247,225.000000,-13.958607,84.619592,0.000000,0.000000,0.279079
10,8,6,9.479422,6.042259,0.011514,0.997233,0.825247,0.661206,101641.361023,0.000000,1.051080,225.000000,-3.029917,94.932274,0.000000,0.011514,0.305199
10,8,7,10.712056,6.234584,0.287186,0.985394,0.911391,0.168415,101667.975606,0.000000,0.911391,180.000000,7.729495,105.316415,0.855436,0.172133,0.339908
10,8,8,12.913808,6.506976,0.843178,1.018059,0.222345,-0.210953,101721.880585,0.000000,0.306388,135.000000,17.939937,116.515665,1.455339,0.394904,0.348842
10,8,9,14.829908,6.054453,1.337328,1.043155,-0.171607,-0.506163,101767.532258,0.000000,0.533305,67.500000,27.119101,129.296685,1.747183,0.540889,0.360739
10,8,10,16.227935,5.973581,1.988388,1.050737,-0.078229,-0.734494,101802.069805,0.000000,0.734494,90.000000,34.602069,144.380956,2.747412,0.428206,0.380618
10,8,11,17.223618,5.938032,2.212676,1.087884,-0.553761,-0.819567,101755.735680,0.000000,0.971090,45.000000,39.535407,162.058227,2.605552,0.554098,0.363272
10,8,12,17.914333,6.211532,2.077358,1.161959,-1.275930,-0.080231,101781.455651,0.000000,1.275930,0.000000,41.100199,181.521881,1.857330,0.856390,0.303054
10,8,13,17.964186,6.420729,1.769122,1.222002,-2.183285,0.004134,101752.275425,0.000000,2.183285,360.000000,38.977612,200.818066,1.276402,0.966244,0.244015
10,8,14,17.491555,6.674900,1.411444,1.236121,-2.752845,0.327023,101798.873095,0.000000,2.752845,360.000000,33.592520,218.113934,0.971518,0.873920,0.220398
10,8,15,17.299144,6.551838,0.989944,1.221014,-2.727603,0.854222,101805.726668,0.000000,2.846873,337.500000,25.796338,232.806411,0.643439,0.709936,0.231652
10,8,16,16.933523,6.177735,0.637648,1.185257,-1.968219,0.469275,101840.674040,0.000000,1.997981,337.500000,16.420273,245.293173,0.954548,0.367815,0.260109
10,8,17,15.700007,6.440945,0.167452,1.148177,-0.879570,0.090092,101900.444856,0.000000,0.879570,360.000000,6.097424,256.317741,0.168792,0.149523,0.272761
10,8,18,14.172058,6.776736,0.000839,1.136165,0.413353,0.269335,101918.543944,0.000000,0.484958,202.500000,-4.711431,266.642345,0.000000,0.000839,0.254945
10,8,19,13.876620,6.325099,0.000000,1.127210,0.938951,1.188422,101951.137852,0.000000,1.504280,225.000000,-15.634522,277.011973,0.000000,0.000000,0.258187
10,8,20,13.248711,5.401774,0.000000,1.092146,0.991982,1.290554,101951.739963,0.000000,1.613996,225.000000,-26.298165,288.244580,0.000000,0.000000,0.281168
10,8,21,12.418816,5.151563,0.000000,1.041789,1.096740,1.022515,102071.382347,0.000000,1.498539,225.000000,-36.218868,301.362448,0.000000,0.000000,0.315677
10,8,22,11.685574,5.264998,0.000000,1.004500,1.069189,0.752314,102051.267465,0.000000,1.287997,225.000000,-44.656601,317.638140,0.000000,0.000000,0.339077
10,8,23,11.133308,5.335611,0.000000,0.989277,1.082124,0.688261,102051.959235,0.000000,1.263139,202.500000,-50.481457,338.097774,0.000000,0.000000,0.343910
10,9,0,10.608124,5.497433,0.000000,0.980102,0.865572,0.865544,102101.784923,0.000000,1.224084,225.000000,-52.767063,146.006915,0.000000,0.000000,0.343260
10,9,1,10.237593,5.588626,0.000000,0.972281,1.074737,0.838140,102129.693393,0.000000,1.352608,225.000000,-50.148269,25.616684,0.000000,0.000000,0.344183
10,9,2,9.943988,5.664066,0.000000,0.966292,1.208553,0.760304,102132.998505,0.000000,1.407513,202.500000,-43.782709,45.483753,0.000000,0.000000,0.344724
10,9,3,9.491097,5.502922,0.000000,0.959727,1.052782,0.889029,102172.979402,0.000000,1.373068,225.000000,-35.012170,61.194457,0.000000,0.000000,0.342920
10,9,4,9.166154,5.386736,0.000000,0.951696,1.103393,0.704330,102172.357820,0.000000,1.288938,202.500000,-24.911072,73.931146,0.000000,0.000000,0.344971
10,9,5,9.024927,5.262484,0.000000,0.946164,1.244707,0.709846,102183.865688,0.000000,1.421606,202.500000,-14.167997,84.956717,0.000000,0.000000,0.347911
10,9,6,8.703723,5.278506,0.009913,0.942143,1.431989,-0.092176,102242.933158,0.000000,1.431989,180.000000,-3.239217,95.259804,0.000000,0.009913,0.346049
10,9,7,10.014818,5.334376,0.275384,0.949557,1.415082,-0.315453,102188.957614,0.000000,1.428083,157.500000,7.509202,105.638888,0.900679,0.157678,0.362772
10,9,8,12.396161,5.601405,0.868702,0.977899,1.183842,-0.731207,102175.969392,0.000000,1.373549,157.500000,17.697785,116.834106,1.974773,0.268379,0.379136
10,9,9,14.730395,5.245893,1.384171,1.010314,1.271735,-0.900434,102252.726748,0.000000,1.535955,135.000000,26.844539,129.603798,2.018073,0.472867,0.391641
10,9,10,16.541863,4.905385,1.992892,1.031830,1.141819,-0.921144,102163.124443,0.000000,1.458736,135.000000,34.287125,144.654106,2.811478,0.409073,0.405746
10,9,11,17.982179,4.542132,2.285870,1.046723,0.967931,-0.723301,102052.779872,0.000000,1.195881,135.000000,39.180217,162.256537,3.139702,0.302326,0.419656
10,9,12,18.628329,4.718532,2.375191,1.059158,0.291119,-1.091104,102043.325154,0.000000,1.119455,112.500000,40.718398,181.604357,3.158740,0.314612,0.420283
10,9,13,19.413693,4.535216,2.256939,1.069836,-0.391444,-0.331339,102005.757593,0.000000,0.511085,45.000000,38.591868,200.778129,3.147854,0.293406,0.425598
10,9,14,19.815290,4.517053,1.952564,1.098715,-0.399451,-0.028814,101941.536853,0.000000,0.399451,0.000000,33.221020,217.982943,2.862613,0.384224,0.404947
10,9,15,19.442917,5.179858,1.313147,1.115313,-0.692692,-0.465322,101976.377517,0.000000,0.818839,45.000000,25.445841,232.622916,2.032568,0.439839,0.380719
10,9,16,18.929155,5.619827,0.741134,1.154555,-0.685829,-0.297220,101913.394730,0.000000,0.747365,22.500000,16.089022,245.083034,1.606752,0.295854,0.330996
10,9,17,16.866565,6.274856,0.167550,1.191185,-0.059529,-0.040315,101985.789714,0.000000,0.070601,45.000000,5.779757,256.093748,0.423198,0.124932,0.252846
10,9,18,15.496392,6.407073,0.000000,1.164038,1.432423,-0.052637,102021.182054,0.000000,1.432423,180.000000,-5.022623,266.409633,0.000000,0.000000,0.252898
10,9,19,14.454629,5.342906,0.000000,1.107873,1.674625,0.413980,101975.326254,0.000000,1.705575,202.500000,-15.947065,276.772912,0.000000,0.000000,0.288717
10,9,20,13.992868,5.301748,0.000000,1.061960,1.764054,-0.203291,101968.598961,0.000000,1.764054,180.000000,-26.620570,288.003552,0.000000,0.000000,0.325682
10,9,21,13.784245,5.633111,0.000000,1.083265,1.970876,0.310935,101997.474920,0.000000,1.970876,180.000000,-36.559884,301.133522,0.000000,0.000000,0.300349
10,9,22,13.723924,6.181081,0.000000,1.102195,2.142032,-0.601570,101948.689365,0.000000,2.209190,157.500000,-45.022253,317.459100,0.000000,0.000000,0.280256
10,9,23,13.706553,6.513995,0.000000,1.106094,1.926357,-1.306257,101864.790367,0.000000,2.285803,135.000000,-50.866325,338.040944,0.000000,0.000000,0.276023
10,10,0,13.440967,6.625186,0.000000,1.124692,1.781926,-1.344538,101817.034135,0.000000,2.210744,135.000000,-53.143730,146.136180,0.000000,0.000000,0.252313
10,10,1,13.420986,6.817600,0.000000,1.132799,1.550022,-1.568615,101755.399907,0.000000,2.205209,135.000000,-50.485909,25.905843,0.000000,0.000000,0.243822
10,10,2,13.405706,7.088742,0.000000,1.128259,1.359738,-1.748651,101723.521709,0.000000,2.197963,135.000000,-44.070240,45.840657,0.000000,0.000000,0.248068
10,10,3,13.110012,7.352039,0.000000,1.125370,1.627494,-1.704617,101683.746703,0.000000,2.356158,135.000000,-35.258997,61.557923,0.000000,0.000000,0.245285
10,10,4,13.248969,7.604991,0.000000,1.140477,1.613917,-1.778307,101665.259042,0.000000,2.398665,135.000000,-25.132242,74.281120,0.000000,0.000000,0.232842
10,10,5,13.378047,7.791974,0.000000,1.150145,1.563733,-1.824680,101627.569343,0.000000,2.395970,135.000000,-14.377420,85.292140,0.000000,0.000000,0.225652
10,10,6,13.339652,8.077310,0.005148,1.158480,2.016409,-1.535601,101530.070825,0.000000,2.511651,135.000000,-3.448911,95.585208,0.000000,0.005148,0.216579
10,10,7,14.340291,8.125133,0.195677,1.184402,2.242114,-1.388745,101472.280699,0.000000,2.602893,157.500000,7.288258,105.958740,0.301101,0.157479,0.209969
10,10,8,15.832128,7.953000,0.555436,1.226907,2.332343,-0.985178,101392.993659,0.000000,2.531815,157.500000,17.454869,117.149274,0.408112,0.433021,0.196632
10,10,9,18.001618,7.541756,0.930200,1.256292,3.437220,0.444198,101329.790411,0.000000,3.437220,180.000000,26.569328,129.906837,0.369144,0.765089,0.210479
10,10,10,19.075858,7.432146,1.318054,1.289800,3.819025,1.113026,101287.621279,0.000000,3.954256,202.500000,33.971960,144.922475,0.662204,0.948023,0.198738
10,10,11,19.268637,7.549865,1.001665,1.349433,3.513819,0.635754,101198.642923,0.000000,3.513819,180.000000,38.825538,162.450121,0.113759,0.930344,0.143037
10,10,12,18.210791,8.055927,0.541067,1.433212,2.479061,0.852513,101123.202592,0.629894,2.616596,202.500000,40.337872,181.683442,0.000000,0.541067,0.037779
10,10,13,16.847357,8.885168,0.245852,1.398479,-0.570890,1.176217,101193.303851,4.256276,1.305152,292.500000,38.207854,200.736697,0.000000,0.245852,0.045171
10,10,14,16.322766,9.078048,0.337142,1.368127,0.084784,-0.958481,101128.867789,1.437022,0.958481,90.000000,32.851402,217.851722,0.000000,0.337142,0.065104
10,10,15,15.727890,8.977977,0.395104,1.358051,-0.557338,-0.627192,101113.858532,0.134207,0.837590,45.000000,25.097287,232.439611,0.000000,0.395104,0.063436
10,10,16,15.503724,9.032863,0.283319,1.276327,-0.072929,-0.321566,101046.070064,0.020409,0.324997,67.500000,15.759809,244.873018,0.000000,0.283319,0.140753
10,10,17,14.648983,8.622781,0.082956,1.186605,-0.395024,0.775114,101103.852502,0.000000,0.867281,292.500000,5.464275,255.869596,0.000000,0.082956,0.213765
10,10,18,13.963494,7.578069,0.000000,1.105344,-0.076695,1.495419,101147.765550,0.000000,1.495419,270.000000,-5.331448,266.176355,0.000000,0.000000,0.281731
10,10,19,12.914083,6.140246,0.000000,1.042063,0.137202,1.860109,101233.550514,0.000000,1.860109,270.000000,-16.257062,276.532735,0.000000,0.000000,0.324844
10,10,20,12.087259,5.541023,0.000000,1.002207,0.173416,1.775834,101243.675440,0.000000,1.775834,270.000000,-26.940305,287.760650,0.000000,0.000000,0.348965
10,10,21,11.791965,5.269014,0.000000,0.986278,0.364186,1.873801,101369.501423,0.000000,1.873801,270.000000,-36.898249,300.901738,0.000000,0.000000,0.359308
10,10,22,11.521848,4.738558,0.000000,0.975636,0.572827,1.878442,101299.525778,0.000000,1.954666,247.500000,-45.385542,317.276344,0.000000,0.000000,0.364854
10,10,23,11.276186,4.452714,0.000000,0.966965,0.920107,1.784125,101242.870903,0.000000,2.000426,247.500000,-51.249372,337.980854,0.000000,0.000000,0.368904
10,11,0,11.559847,4.674882,0.000000,0.976920,1.041343,1.853286,101260.708723,0.000000,2.110718,247.500000,-53.518883,146.264319,0.000000,0.000000,0.364286
10,11,1,11.389611,4.782309,0.000000,0.978755,1.218333,1.722445,101228.765382,0.000000,2.079444,225.000000,-50.822125,26.195446,0.000000,0.000000,0.359247
10,11,2,11.239996,4.753620,0.000000,1.007194,0.379717,1.977312,101214.634471,0.000000,1.977312,270.000000,-44.356510,46.197653,0.000000,0.000000,0.327995
10,11,3,11.076741,4.996659,0.000000,1.054794,0.292043,1.866882,101299.441373,0.000000,1.866882,270.000000,-35.504948,61.920640,0.000000,0.000000,0.277331
10,11,4,10.618039,5.163563,0.000000,1.047483,0.479582,1.657105,101359.201023,0.000000,1.714494,247.500000,-25.353001,74.629714,0.000000,0.000000,0.276065
10,11,5,10.007584,5.137155,0.000000,1.016038,0.832759,1.442111,101385.295397,0.000000,1.651020,247.500000,-14.586866,85.625729,0.000000,0.000000,0.296157
10,11,6,9.370417,4.906760,0.005625,0.984622,0.798476,1.491222,101355.139452,0.000000,1.683273,247.500000,-3.658982,95.908363,0.000000,0.005625,0.315802
10,11,7,9.980492,4.970213,0.259554,0.968818,0.655722,1.043099,101308.194116,0.000000,1.214632,247.500000,7.066689,106.275851,0.906375,0.148048,0.342875
