year,month,day,hour,min,temp,rh
2019,12,27,17,30,6.893,63.963
2019,12,27,18,0,6.792,65.345
2019,12,27,18,30,6.792,67.048
2019,12,27,19,0,6.691,66.972
2019,12,27,19,30,6.514,68.405
2019,12,27,20,0,6.26,68.498
2019,12,27,20,30,6.183,71.689
2019,12,27,21,0,6.26,72.285
2019,12,27,21,30,6.31,74.112
2019,12,27,22,0,6.209,74.885
2019,12,27,22,30,6.03,76.264
2019,12,27,23,0,6.056,75.835
2019,12,27,23,30,5.647,78.583
2019,12,28,0,0,5.647,78.878
2019,12,28,0,30,5.596,79.402
2019,12,28,1,0,5.672,80.007
2019,12,28,1,30,5.724,79.938
2019,12,28,2,0,5.698,80.492
2019,12,28,2,30,5.647,81.065
2019,12,28,3,0,5.749,81.353
2019,12,28,3,30,5.647,81.515
2019,12,28,4,0,5.519,81.909
2019,12,28,4,30,5.544,81.571
2019,12,28,5,0,5.544,81.862
2019,12,28,5,30,5.596,82.165
2019,12,28,6,0,5.519,82.463
2019,12,28,6,30,5.544,82.733
2019,12,28,7,0,5.596,82.534
2019,12,28,7,30,5.672,82.762
2019,12,28,8,0,5.724,83.011
2019,12,28,8,30,5.928,83.216
2019,12,28,9,0,6.158,83.296
2019,12,28,9,30,6.437,83.282
2019,12,28,10,0,6.716,82.024
2019,12,28,10,30,7.02,81.428
2019,12,28,11,0,6.994,78.285
2019,12,28,11,30,7.045,78.269
2019,12,28,12,0,7.347,77.711
2019,12,28,12,30,7.448,78.437
2019,12,28,13,0,7.322,78.788
2019,12,28,13,30,7.146,78.938
2019,12,28,14,0,7.246,78.798
2019,12,28,14,30,7.297,78.161
2019,12,28,15,0,7.297,77.103
2019,12,28,15,30,7.397,78.399
2019,12,28,16,0,7.548,78.864
2019,12,28,16,30,7.397,79.586
2019,12,28,17,0,7.221,79.815
2019,12,28,17,30,7.02,81.348
2019,12,28,18,0,6.792,81.43
2019,12,28,18,30,6.818,81.542
2019,12,28,19,0,6.488,81.175
2019,12,28,19,30,6.437,81.483
2019,12,28,20,0,6.387,81.631
2019,12,28,20,30,6.361,81.837
2019,12,28,21,0,6.361,81.97
2019,12,28,21,30,6.361,82.102
2019,12,28,22,0,6.361,82.049
2019,12,28,22,30,6.514,81.394
2019,12,28,23,0,6.488,81.202
2019,12,28,23,30,6.387,80.62
2019,12,29,0,0,6.158,81.074
2019,12,29,0,30,6.107,81.328
2019,12,29,1,0,6.107,81.328
2019,12,29,1,30,6.056,81.104
2019,12,29,2,0,5.724,81.241
2019,12,29,2,30,5.852,80.26
2019,12,29,3,0,5.544,81.28
2019,12,29,3,30,5.698,80.545
2019,12,29,4,0,5.21,81.575
2019,12,29,4,30,5.184,81.357
2019,12,29,5,0,4.9,81.293
2019,12,29,5,30,4.745,81.521
2019,12,29,6,0,4.849,81.255
2019,12,29,6,30,4.797,81.56
2019,12,29,7,0,4.693,81.43
2019,12,29,7,30,4.667,81.688
2019,12,29,8,0,4.745,81.389
2019,12,29,8,30,4.408,81.945
2019,12,29,9,0,4.823,81.776
2019,12,29,9,30,4.926,81.8
2019,12,29,10,0,5.262,82.483
2019,12,29,10,30,5.698,82.821
2019,12,29,11,0,6.234,81.516
2019,12,29,11,30,6.64,82.563
2019,12,29,12,0,7.196,81.362
2019,12,29,12,30,7.448,80.134
2019,12,29,13,0,7.749,77.716
2019,12,29,13,30,8.074,77.596
2019,12,29,14,0,8.273,76.957
2019,12,29,14,30,8.398,75.806
2019,12,29,15,0,8.522,78.1
2019,12,29,15,30,8.597,80.012
2019,12,29,16,0,8.597,79.985
2019,12,29,16,30,8.472,80.469
2019,12,29,17,0,8.472,79.823
2019,12,29,17,30,8.373,80.447
2019,12,29,18,0,8.298,80.834
2019,12,29,18,30,8.149,81.309
2019,12,29,19,0,8.124,81.411
2019,12,29,19,30,8.074,81.613
2019,12,29,20,0,7.999,81.944
2019,12,29,20,30,7.924,82.486
2019,12,29,21,0,7.849,82.522
2019,12,29,21,30,7.774,82.717
2019,12,29,22,0,7.673,82.96
2019,12,29,22,30,7.573,83.043
2019,12,29,23,0,7.473,83.998
2019,12,29,23,30,7.699,83.39
2019,12,30,0,0,7.598,83.816
2019,12,30,0,30,7.548,84.226
2019,12,30,1,0,7.598,84.343
2019,12,30,1,30,7.623,84.481
2019,12,30,2,0,7.573,85.153
2019,12,30,2,30,7.623,85.112
2019,12,30,3,0,7.648,85.747
2019,12,30,3,30,7.623,85.846
2019,12,30,4,0,7.548,86.742
2019,12,30,4,30,7.573,87.346
2019,12,30,5,0,7.824,88.238
2019,12,30,5,30,8.074,88.299
2019,12,30,6,0,8.124,89.809
2019,12,30,6,30,8.348,88.574
2019,12,30,7,0,8.423,89.704
2019,12,30,7,30,8.572,89.87
2019,12,30,8,0,8.696,89.953
2019,12,30,8,30,8.895,90.132
2019,12,30,9,0,9.117,90.575
2019,12,30,9,30,9.29,90.206
2019,12,30,10,0,9.389,90.23
2019,12,30,10,30,9.562,90.119
2019,12,30,11,0,9.685,91.285
2019,12,30,11,30,9.783,91.155
2019,12,30,12,0,9.931,90.832
2019,12,30,12,30,10.078,91.282
2019,12,30,13,0,10.201,91.776
2019,12,30,13,30,10.372,91.769
2019,12,30,14,0,10.446,90.962
2019,12,30,14,30,10.544,91.09
2019,12,30,15,0,10.642,91.218
2019,12,30,15,30,10.715,91.133
2019,12,30,16,0,10.813,91.752
2019,12,30,16,30,10.837,91.5
2019,12,30,17,0,10.886,90.762
2019,12,30,17,30,10.886,91.177
2019,12,30,18,0,10.983,91.46
2019,12,30,18,30,10.983,91.847
2019,12,30,19,0,11.081,91.407
2019,12,30,19,30,11.13,90.927
2019,12,30,20,0,11.154,90.778
2019,12,30,20,30,11.178,90.576
2019,12,30,21,0,11.203,90.322
2019,12,30,21,30,11.203,90.14
2019,12,30,22,0,11.203,89.958
2019,12,30,22,30,11.105,89.934
2019,12,30,23,0,11.13,90.122
2019,12,30,23,30,11.178,89.952
2019,12,31,0,0,11.105,90.064
2019,12,31,0,30,11.056,89.921
2019,12,31,1,0,10.886,89.305
2019,12,31,1,30,10.861,88.986
2019,12,31,2,0,10.69,88.735
2019,12,31,2,30,10.446,89.535
2019,12,31,3,0,10.495,89.104
2019,12,31,3,30,10.421,88.303
2019,12,31,4,0,10.274,88.267
2019,12,31,4,30,10.225,87.888
2019,12,31,5,0,10.274,87.743
2019,12,31,5,30,10.127,87.969
2019,12,31,6,0,10.103,88.172
2019,12,31,6,30,10.127,87.969
2019,12,31,7,0,10.152,88.08
2019,12,31,7,30,10.152,88.184
2019,12,31,8,0,10.201,88.823
2019,12,31,8,30,10.005,90.695
2019,12,31,9,0,9.71,80.014
2019,12,31,9,30,9.537,77.526
2019,12,31,10,0,9.315,74.313
2019,12,31,10,30,9.192,72.787
2019,12,31,11,0,9.043,74.479
2019,12,31,11,30,8.049,74.551
2019,12,31,12,0,7.899,72.89
2019,12,31,12,30,7.397,69.668
2019,12,31,13,0,7.297,67.706
2019,12,31,13,30,7.799,64.209
2019,12,31,14,0,7.12,73.755
2019,12,31,14,30,6.944,75.311
2019,12,31,15,0,6.919,75.197
2019,12,31,15,30,6.488,77.446
2019,12,31,16,0,6.488,77.094
2019,12,31,16,30,6.336,78.142
2019,12,31,17,0,6.158,76.969
2019,12,31,17,30,6.183,74.661
2019,12,31,18,0,5.928,70.779
2019,12,31,18,30,5.749,69.436
2019,12,31,19,0,5.672,68.134
2019,12,31,19,30,5.544,67.015
2019,12,31,20,0,5.596,65.725
2019,12,31,20,30,5.159,63.601
2019,12,31,21,0,5.236,62.386
2019,12,31,21,30,5.236,68.668
2019,12,31,22,0,5.416,71.178
2019,12,31,22,30,5.21,69.917
2019,12,31,23,0,5.287,70.848
2019,12,31,23,30,5.313,71.682
2020,1,1,0,0,5.236,72.631
2020,1,1,0,30,5.133,73.324
2020,1,1,1,0,5.159,73.794
2020,1,1,1,30,5.03,74.068
2020,1,1,2,0,4.823,75.575
2020,1,1,2,30,4.642,76.456
2020,1,1,3,0,4.59,76.984
2020,1,1,3,30,4.382,77.798
2020,1,1,4,0,4.278,78.337
2020,1,1,4,30,4.069,78.985
2020,1,1,5,0,4.016,79.345
2020,1,1,5,30,3.938,79.195
2020,1,1,6,0,3.754,79.473
2020,1,1,6,30,3.544,80.273
2020,1,1,7,0,3.702,79.885
2020,1,1,7,30,3.912,79.641
2020,1,1,8,0,4.173,79.54
2020,1,1,8,30,4.382,79.586
2020,1,1,9,0,4.59,79.765
2020,1,1,9,30,4.823,76.953
2020,1,1,10,0,5.159,74.613
2020,1,1,10,30,5.493,73.013
2020,1,1,11,0,5.775,73.646
2020,1,1,11,30,5.954,73.188
2020,1,1,12,0,6.158,74.765
2020,1,1,12,30,6.183,74.086
2020,1,1,13,0,6.26,74.102
2020,1,1,13,30,6.285,72.511
2020,1,1,14,0,6.361,73.876
2020,1,1,14,30,6.463,74.171
2020,1,1,15,0,6.514,74.62
2020,1,1,15,30,6.564,74.904
2020,1,1,16,0,6.539,74.351
2020,1,1,16,30,6.514,75.74
2020,1,1,17,0,6.539,76.833
2020,1,1,17,30,6.488,77.175
2020,1,1,18,0,6.387,77.964
2020,1,1,18,30,6.387,78.745
2020,1,1,19,0,6.26,79.12
2020,1,1,19,30,6.132,79.521
2020,1,1,20,0,5.852,80.526
2020,1,1,20,30,5.826,81.211
2020,1,1,21,0,5.877,81.249
2020,1,1,21,30,5.928,81.049
2020,1,1,22,0,5.8,81.073
2020,1,1,22,30,5.519,81.407
2020,1,1,23,0,5.21,80.913
2020,1,1,23,30,5.03,81.507
2020,1,2,0,0,4.771,82.633
2020,1,2,0,30,4.719,82.148
2020,1,2,1,0,4.616,82.518
2020,1,2,1,30,4.59,80.931
2020,1,2,2,0,4.33,82.032
2020,1,2,2,30,4.121,81.879
2020,1,2,3,0,4.251,81.33
2020,1,2,3,30,4.199,80.711
2020,1,2,4,0,3.833,80.787
2020,1,2,4,30,3.386,82.234
2020,1,2,5,0,3.676,81.514
2020,1,2,5,30,3.228,83.188
2020,1,2,6,0,3.413,82.501
2020,1,2,6,30,3.254,83.116
2020,1,2,7,0,3.439,83.029
2020,1,2,7,30,3.36,83.894
2020,1,2,8,0,3.492,84.185
2020,1,2,8,30,3.676,85.727
2020,1,2,9,0,4.095,85.777
2020,1,2,9,30,4.564,85.425
2020,1,2,10,0,4.978,84.563
2020,1,2,10,30,5.519,80.611
2020,1,2,11,0,5.979,79.005
2020,1,2,11,30,6.437,78.029
2020,1,2,12,0,6.691,76.377
2020,1,2,12,30,6.919,75.525
2020,1,2,13,0,7.146,74.311
2020,1,2,13,30,7.297,73.46
2020,1,2,14,0,7.498,74.631
2020,1,2,14,30,7.724,72.772
2020,1,2,15,0,7.874,71.216
2020,1,2,15,30,7.999,67.61
2020,1,2,16,0,8.024,71.077
2020,1,2,16,30,7.874,72.246
2020,1,2,17,0,7.623,72.752
2020,1,2,17,30,7.221,74.244
2020,1,2,18,0,6.994,75.267
2020,1,2,18,30,6.615,76.524
2020,1,2,19,0,6.361,77.148
2020,1,2,19,30,6.056,77.245
2020,1,2,20,0,5.724,78.197
2020,1,2,20,30,5.596,78.706
2020,1,2,21,0,5.313,79.473
2020,1,2,21,30,5.159,80.503
2020,1,2,22,0,5.236,80.574
2020,1,2,22,30,5.39,80.263
2020,1,2,23,0,5.184,80.483
2020,1,2,23,30,4.849,81.571
2020,1,3,0,0,4.745,81.521
2020,1,3,0,30,4.667,81.715
2020,1,3,1,0,4.616,81.624
2020,1,3,1,30,4.199,82.238
2020,1,3,2,0,4.147,81.99
2020,1,3,2,30,4.069,82.941
2020,1,3,3,0,3.886,82.794
2020,1,3,3,30,3.912,82.774
2020,1,3,4,0,3.938,83.406
2020,1,3,4,30,3.833,83.85
2020,1,3,5,0,3.912,83.973
2020,1,3,5,30,4.016,83.893
2020,1,3,6,0,3.938,84.55
2020,1,3,6,30,4.043,84.808
2020,1,3,7,0,4.016,85.449
2020,1,3,7,30,4.278,84.916
2020,1,3,8,0,4.304,85.621
2020,1,3,8,30,4.46,85.968
2020,1,3,9,0,4.693,86.309
2020,1,3,9,30,4.926,87.267
2020,1,3,10,0,5.365,87.683
2020,1,3,10,30,5.826,86.558
2020,1,3,11,0,6.183,85.736
2020,1,3,11,30,6.691,83.051
2020,1,3,12,0,7.246,80.465
2020,1,3,12,30,7.523,76.006
2020,1,3,13,0,7.573,74.729
2020,1,3,13,30,7.673,75.956
2020,1,3,14,0,7.824,74.257
2020,1,3,14,30,7.924,74.884
2020,1,3,15,0,7.999,75.997
2020,1,3,15,30,8.149,77.394
2020,1,3,16,0,8.174,79.352
2020,1,3,16,30,8.149,79.913
2020,1,3,17,0,8.049,80.509
2020,1,3,17,30,7.849,81.295
2020,1,3,18,0,7.924,81.633
2020,1,3,18,30,7.598,80.918
2020,1,3,19,0,7.473,81.504
2020,1,3,19,30,7.422,81.786
2020,1,3,20,0,7.322,81.976
2020,1,3,20,30,7.146,82.653
2020,1,3,21,0,7.171,83.082
2020,1,3,21,30,7.045,82.815
2020,1,3,22,0,7.02,82.994
2020,1,3,22,30,6.666,83.625
2020,1,3,23,0,6.59,82.737
2020,1,3,23,30,6.412,82.722
2020,1,4,0,0,6.183,82.405
2020,1,4,0,30,6.056,83.693
2020,1,4,1,0,6.107,83.626
2020,1,4,1,30,6.03,83.897
2020,1,4,2,0,6.03,84.63
2020,1,4,2,30,6.056,84.584
2020,1,4,3,0,5.979,84.984
2020,1,4,3,30,6.005,85.381
2020,1,4,4,0,5.954,85.941
2020,1,4,4,30,6.005,86.057
2020,1,4,5,0,5.979,86.284
2020,1,4,5,30,6.107,85.691
2020,1,4,6,0,6.107,86.159
2020,1,4,6,30,5.979,86.647
2020,1,4,7,0,6.107,86.6
2020,1,4,7,30,6.183,86.619
2020,1,4,8,0,6.514,86.413
2020,1,4,8,30,6.691,86.898
2020,1,4,9,0,6.893,86.791
2020,1,4,9,30,7.12,84.073
2020,1,4,10,0,7.297,83.138
2020,1,4,10,30,7.523,82.235
2020,1,4,11,0,7.699,80.243
2020,1,4,11,30,7.849,80.438
2020,1,4,12,0,7.899,79.373
2020,1,4,12,30,7.974,78.416
2020,1,4,13,0,8.124,78.286
2020,1,4,13,30,8.223,77.383
2020,1,4,14,0,8.348,77.682
2020,1,4,14,30,8.472,75.932
2020,1,4,15,0,8.597,77.053
2020,1,4,15,30,8.622,77.14
2020,1,4,16,0,8.597,79.715
2020,1,4,16,30,8.472,80.577
2020,1,4,17,0,8.248,81.787
2020,1,4,17,30,8.149,81.737
2020,1,4,18,0,7.824,82.037
2020,1,4,18,30,7.849,79.874
2020,1,4,19,0,7.949,74.971
2020,1,4,19,30,7.849,75.993
2020,1,4,20,0,7.749,77.499
2020,1,4,20,30,7.498,81.243
2020,1,4,21,0,7.473,80.569
2020,1,4,21,30,7.347,80.38
2020,1,4,22,0,7.196,80.185
2020,1,4,22,30,7.095,80.939
2020,1,4,23,0,6.893,79.582
2020,1,4,23,30,6.792,79.425
2020,1,5,0,0,6.666,79.773
2020,1,5,0,30,6.488,79.546
2020,1,5,1,0,6.387,80.54
2020,1,5,1,30,6.234,81.011
2020,1,5,2,0,6.285,80.57
2020,1,5,2,30,6.158,80.061
2020,1,5,3,0,6.107,79.863
2020,1,5,3,30,5.979,78.629
2020,1,5,4,0,5.852,79.993
2020,1,5,4,30,5.8,79.688
2020,1,5,5,0,5.621,80.208
2020,1,5,5,30,5.365,80.098
2020,1,5,6,0,5.081,81.281
2020,1,5,6,30,5.107,81.841
2020,1,5,7,0,4.849,83.044
2020,1,5,7,30,4.771,84.124
2020,1,5,8,0,4.952,84.427
2020,1,5,8,30,5.081,83.413
2020,1,5,9,0,5.21,82.445
2020,1,5,9,30,5.21,83.181
2020,1,5,10,0,5.493,82.563
2020,1,5,10,30,5.544,81.36
2020,1,5,11,0,5.621,83.013
2020,1,5,11,30,5.596,79.829
2020,1,5,12,0,5.724,82.088
2020,1,5,12,30,5.8,79.341
2020,1,5,13,0,5.928,78.107
2020,1,5,13,30,5.954,74.832
2020,1,5,14,0,5.903,74.166
2020,1,5,14,30,5.903,74.056
2020,1,5,15,0,5.877,75.307
2020,1,5,15,30,5.928,76.757
2020,1,5,16,0,5.928,77.784
2020,1,5,16,30,5.826,79.186
2020,1,5,17,0,5.826,80.467
2020,1,5,17,30,5.826,81.211
2020,1,5,18,0,5.621,80.048
2020,1,5,18,30,5.467,80.971
2020,1,5,19,0,5.184,82.623
2020,1,5,19,30,5.21,83.023
2020,1,5,20,0,5.004,84.231
2020,1,5,20,30,4.875,84.33
2020,1,5,21,0,4.719,84.163
2020,1,5,21,30,4.538,84.978
2020,1,5,22,0,4.408,84.688
2020,1,5,22,30,4.408,84.61
2020,1,5,23,0,4.33,85.058
2020,1,5,23,30,4.278,84.838
2020,1,6,0,0,4.095,84.847
2020,1,6,0,30,3.886,85.133
2020,1,6,1,0,3.781,85.108
2020,1,6,1,30,3.728,85.585
2020,1,6,2,0,3.781,85.469
2020,1,6,2,30,3.649,85.644
2020,1,6,3,0,3.544,85.025
2020,1,6,3,30,3.36,84.981
2020,1,6,4,0,3.148,85.651
2020,1,6,4,30,2.75,85.555
2020,1,6,5,0,2.803,85.516
2020,1,6,5,30,2.724,85.651
2020,1,6,6,0,2.377,85.413
2020,1,6,6,30,2.323,85.81
2020,1,6,7,0,2.189,86.008
2020,1,6,7,30,2.216,86.065
2020,1,6,8,0,2.323,85.861
2020,1,6,8,30,2.27,86.996
2020,1,6,9,0,2.564,86.992
2020,1,6,9,30,2.91,87.765
2020,1,6,10,0,3.254,87.672
2020,1,6,10,30,3.781,88.211
2020,1,6,11,0,4.382,83.328
2020,1,6,11,30,4.849,79.823
2020,1,6,12,0,5.081,79.262
2020,1,6,12,30,5.416,78.291
2020,1,6,13,0,5.698,77.006
2020,1,6,13,30,5.954,73.683
2020,1,6,14,0,6.081,74.695
2020,1,6,14,30,6.158,74.355
2020,1,6,15,0,6.26,73.663
2020,1,6,15,30,6.336,73.871
2020,1,6,16,0,6.412,74.845
2020,1,6,16,30,6.387,74.922
2020,1,6,17,0,6.361,77.364
2020,1,6,17,30,6.26,78.637
2020,1,6,18,0,6.132,80.002
2020,1,6,18,30,5.979,81.246
2020,1,6,19,0,5.903,80.91
2020,1,6,19,30,5.724,81.453
2020,1,6,20,0,5.467,81.845
2020,1,6,20,30,5.287,82.542
2020,1,6,21,0,5.184,82.807
2020,1,6,21,30,5.159,82.749
2020,1,6,22,0,4.875,82.893
2020,1,6,22,30,4.875,82.866
2020,1,6,23,0,4.719,83.929
2020,1,6,23,30,4.667,83.864
2020,1,7,0,0,4.693,84.314
2020,1,7,0,30,4.667,84.646
2020,1,7,1,0,4.512,84.114
2020,1,7,1,30,4.304,84.585
2020,1,7,2,0,4.173,84.243
2020,1,7,2,30,4.121,85.008
2020,1,7,3,0,4.095,85.131
2020,1,7,3,30,4.225,85.033
2020,1,7,4,0,4.121,84.438
2020,1,7,4,30,3.912,85.475
2020,1,7,5,0,3.99,85.623
2020,1,7,5,30,4.016,85.758
2020,1,7,6,0,4.043,85.713
2020,1,7,6,30,4.173,85.59
2020,1,7,7,0,4.199,85.699
2020,1,7,7,30,4.33,85.782
2020,1,7,8,0,4.538,85.832
2020,1,7,8,30,4.771,85.578
2020,1,7,9,0,4.9,85.998
2020,1,7,9,30,4.978,86.559
2020,1,7,10,0,5.055,87.093
2020,1,7,10,30,5.21,87.079
2020,1,7,11,0,5.339,86.853
2020,1,7,11,30,5.442,87.11
2020,1,7,12,0,5.544,88.215
2020,1,7,12,30,5.672,87.192
2020,1,7,13,0,5.724,88.106
2020,1,7,13,30,5.852,88.42
2020,1,7,14,0,5.954,88.907
2020,1,7,14,30,6.107,89.022
2020,1,7,15,0,6.209,89.789
2020,1,7,15,30,6.336,90.127
2020,1,7,16,0,6.463,90.77
2020,1,7,16,30,6.564,90.389
2020,1,7,17,0,6.666,90.72
2020,1,7,17,30,6.792,90.956
2020,1,7,18,0,7.045,92.239
2020,1,7,18,30,7.322,93.019
2020,1,7,19,0,7.548,93.331
2020,1,7,19,30,7.749,93.485
2020,1,7,20,0,7.849,93.461
2020,1,7,20,30,7.999,93.374
2020,1,7,21,0,8.323,94.141
2020,1,7,21,30,8.597,94.667
2020,1,7,22,0,8.771,94.612
2020,1,7,22,30,8.919,94.828
2020,1,7,23,0,9.068,94.792
2020,1,7,23,30,9.167,94.516
2020,1,8,0,0,9.364,94.719
2020,1,8,0,30,9.882,95.261
2020,1,8,1,0,10.446,95.513
2020,1,8,1,30,10.715,94.315
2020,1,8,2,0,10.935,93.454
2020,1,8,2,30,11.203,92.959
2020,1,8,3,0,11.397,92.34
2020,1,8,3,30,11.592,91.355
2020,1,8,4,0,11.689,90.288
2020,1,8,4,30,11.762,89.836
2020,1,8,5,0,11.737,90.404
2020,1,8,5,30,11.737,90.613
2020,1,8,6,0,11.713,91.386
2020,1,8,6,30,11.665,92.28
2020,1,8,7,0,11.713,91.827
2020,1,8,7,30,11.713,92.473
2020,1,8,8,0,11.834,93.38
2020,1,8,8,30,11.956,92.741
2020,1,8,9,0,12.077,92.514
2020,1,8,9,30,12.053,88.122
2020,1,8,10,0,12.101,86.97
2020,1,8,10,30,12.077,86.061
2020,1,8,11,0,12.125,82.935
2020,1,8,11,30,12.246,81.39
2020,1,8,12,0,12.27,80.496
2020,1,8,12,30,12.246,81.445
2020,1,8,13,0,12.27,82.291
2020,1,8,13,30,12.319,79.878
2020,1,8,14,0,12.367,77.328
2020,1,8,14,30,12.391,76.251
2020,1,8,15,0,12.295,73.687
2020,1,8,15,30,12.174,74.924
2020,1,8,16,0,11.98,73.175
2020,1,8,16,30,11.737,67.988
2020,1,8,17,0,11.47,68.054
2020,1,8,17,30,11.203,73.132
2020,1,8,18,0,10.886,73.964
2020,1,8,18,30,10.642,74.917
2020,1,8,19,0,10.47,72.398
2020,1,8,19,30,10.25,72.607
2020,1,8,20,0,9.98,76.384
2020,1,8,20,30,9.808,76.843
2020,1,8,21,0,9.636,78.367
2020,1,8,21,30,9.488,78.798
2020,1,8,22,0,9.463,79.499
2020,1,8,22,30,9.266,80.214
2020,1,8,23,0,9.068,80.035
2020,1,8,23,30,9.043,80.542
2020,1,9,0,0,9.018,81.451
2020,1,9,0,30,8.969,81.333
2020,1,9,1,0,8.895,81.558
2020,1,9,1,30,8.82,81.165
2020,1,9,2,0,8.746,80.341
2020,1,9,2,30,8.671,80.594
2020,1,9,3,0,8.597,81.892
2020,1,9,3,30,8.472,80.792
2020,1,9,4,0,8.423,82.707
2020,1,9,4,30,8.373,82.375
2020,1,9,5,0,8.298,82.518
2020,1,9,5,30,8.198,83.214
2020,1,9,6,0,8.099,84.17
2020,1,9,6,30,7.924,84.103
2020,1,9,7,0,7.724,85.136
2020,1,9,7,30,7.699,85.759
2020,1,9,8,0,7.523,86.866
2020,1,9,8,30,7.824,87.355
2020,1,9,9,0,8.049,86.105
2020,1,9,9,30,8.273,86.106
2020,1,9,10,0,8.448,85.623
2020,1,9,10,30,8.597,83.863
2020,1,9,11,0,8.746,80.503
2020,1,9,11,30,8.895,80.267
2020,1,9,12,0,9.068,76.468
2020,1,9,12,30,9.241,78.091
2020,1,9,13,0,9.29,78.156
2020,1,9,13,30,9.34,77.812
2020,1,9,14,0,9.389,78.94
2020,1,9,14,30,9.463,82.035
2020,1,9,15,0,9.537,82.882
2020,1,9,15,30,9.685,84.009
2020,1,9,16,0,9.759,83.867
2020,1,9,16,30,9.586,84.889
2020,1,9,17,0,9.414,85.958
2020,1,9,17,30,9.463,85.337
2020,1,9,18,0,9.266,85.897
2020,1,9,18,30,9.142,84.838
2020,1,9,19,0,8.721,84.633
2020,1,9,19,30,8.746,84.401
2020,1,9,20,0,8.522,84.903
2020,1,9,20,30,8.273,85.634
2020,1,9,21,0,8.348,85.415
2020,1,9,21,30,8.273,85.476
2020,1,9,22,0,8.198,85.143
2020,1,9,22,30,7.999,84.332
2020,1,9,23,0,7.949,85.452
2020,1,9,23,30,7.799,83.889
2020,1,10,0,0,7.498,85.187
2020,1,10,0,30,7.448,85.385
2020,1,10,1,0,7.397,85.53
2020,1,10,1,30,7.246,86.017
2020,1,10,2,0,7.246,86.017
2020,1,10,2,30,7.12,86.274
2020,1,10,3,0,6.944,86.465
2020,1,10,3,30,7.095,86.033
2020,1,10,4,0,6.994,85.904
2020,1,10,4,30,6.818,86.617
2020,1,10,5,0,7.045,85.864
2020,1,10,5,30,6.919,85.468
2020,1,10,6,0,6.716,85.42
2020,1,10,6,30,6.564,85.384
2020,1,10,7,0,6.361,84.079
2020,1,10,7,30,6.107,84.439
2020,1,10,8,0,5.928,85.414
2020,1,10,8,30,6.03,85.907
2020,1,10,9,0,6.158,86.639
2020,1,10,9,30,6.59,86.899
2020,1,10,10,0,6.868,81.527
2020,1,10,10,30,7.045,82.232
2020,1,10,11,0,7.221,80.673
2020,1,10,11,30,7.422,80.37
2020,1,10,12,0,7.598,80.597
2020,1,10,12,30,7.397,82.206
2020,1,10,13,0,7.422,83.696
2020,1,10,13,30,7.548,84.253
2020,1,10,14,0,7.598,84.607
2020,1,10,14,30,7.623,83.848
2020,1,10,15,0,7.523,84.247
2020,1,10,15,30,7.473,84.551
2020,1,10,16,0,7.448,85.909
2020,1,10,16,30,7.196,87.15
2020,1,10,17,0,7.171,86.338
2020,1,10,17,30,7.12,86.716
2020,1,10,18,0,6.944,86.855
2020,1,10,18,30,6.893,87.077
2020,1,10,19,0,6.742,87.195
2020,1,10,19,30,6.691,86.794
2020,1,10,20,0,6.615,87.19
2020,1,10,20,30,6.488,87.004
2020,1,10,21,0,6.31,86.52
2020,1,10,21,30,6.361,86.117
2020,1,10,22,0,6.31,86.753
2020,1,10,22,30,6.285,86.747
2020,1,10,23,0,6.234,86.761
2020,1,10,23,30,6.234,86.657
2020,1,11,0,0,6.107,85.978
2020,1,11,0,30,6.081,86.257
2020,1,11,1,0,6.081,85.425
2020,1,11,1,30,5.672,85.691
2020,1,11,2,0,5.852,84.222
2020,1,11,2,30,5.852,84.379
2020,1,11,3,0,5.698,84.499
2020,1,11,3,30,5.467,83.974
2020,1,11,4,0,5.365,84.681
2020,1,11,4,30,5.081,85.134
2020,1,11,5,0,5.081,84.249
2020,1,11,5,30,4.9,84.779
2020,1,11,6,0,4.952,84.947
2020,1,11,6,30,4.9,84.779
2020,1,11,7,0,4.59,85.328
2020,1,11,7,30,4.434,86.065
2020,1,11,8,0,4.486,86.155
2020,1,11,8,30,4.642,85.495
2020,1,11,9,0,4.616,85.541
2020,1,11,9,30,4.616,86.367
2020,1,11,10,0,4.849,86.785
2020,1,11,10,30,5.21,87.105
2020,1,11,11,0,5.493,87.123
2020,1,11,11,30,5.826,86.843
2020,1,11,12,0,6.158,86.613
2020,1,11,12,30,6.463,85.621
2020,1,11,13,0,6.742,84.221
2020,1,11,13,30,7.095,84.462
2020,1,11,14,0,7.448,84.361
2020,1,11,14,30,7.799,84.522
2020,1,11,15,0,8.074,83.556
2020,1,11,15,30,8.174,82.037
2020,1,11,16,0,8.099,81.886
2020,1,11,16,30,7.874,82.368
2020,1,11,17,0,7.774,82.93
2020,1,11,17,30,7.673,83.331
2020,1,11,18,0,7.422,83.696
2020,1,11,18,30,7.347,84.074
2020,1,11,19,0,7.272,84.082
2020,1,11,19,30,7.07,84.351
2020,1,11,20,0,6.893,84.624
2020,1,11,20,30,6.59,84.448
2020,1,11,21,0,6.26,84.37
2020,1,11,21,30,6.107,84.177
2020,1,11,22,0,6.03,84.839
2020,1,11,22,30,6.081,84.59
2020,1,11,23,0,6.056,85.158
2020,1,11,23,30,5.979,84.984
2020,1,12,0,0,5.852,85.214
2020,1,12,0,30,5.954,84.507
