ì˙ït,ãCâ∑,ëäëŒéºìx,ãCà≥,ç~êÖó ,ç~ê·ó ,ïóë¨,ïóå¸,ëSìVì˙éÀó ,ëÂãCìßâﬂó¶,â_ó 
y/m/d HH:MM,Åé,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2012/1/14 23:00,6.5,54,,0,,1.9,ñkñkêº,,1.00E-50,
2012/1/15 0:00,6.7,53,,0,,1.7,ñkñkêº,,1.00E-50,
2012/1/15 1:00,6.7,52,,0,,1.2,ñkêº,,1.00E-50,
2012/1/15 2:00,5.3,62,,0,,0.7,ìÏìÏìå,,1.00E-50,
2012/1/15 3:00,4.6,67,,0,,1.5,ìåñkìå,,1.00E-50,
2012/1/15 4:00,4.4,68,,0,,1.6,ìÏ,,1.00E-50,
2012/1/15 5:00,6.6,50,,0,,1.3,ìÏ,,1.00E-50,
2012/1/15 6:00,6.6,51,,0,,1.3,ñkêº,,1.00E-50,
2012/1/15 7:00,6.3,53,,0,,0.5,ìÏìå,,0.162167862,
2012/1/15 8:00,4.1,69,,0,,0.8,ìå,,0.253256172,
2012/1/15 9:00,5.4,61,,0,,1,ìåñkìå,,0.065463708,
2012/1/15 10:00,6.7,53,,0,,0.6,ñkìå,,0.117182475,
2012/1/15 11:00,8.1,45,,0,,3.1,ìÏìÏêº,,0.216596667,
2012/1/15 12:00,7.9,45,,0,,2.9,êºìÏêº,,0.403704797,
2012/1/15 13:00,7.9,47,,0,,3.9,ìÏêº,,0.492596792,
2012/1/15 14:00,8,49,,0,,4.5,ìÏêº,,0.318268256,
2012/1/15 15:00,8,46,,0,,3.8,êºìÏêº,,0.840118418,
2012/1/15 16:00,7.8,50,,0,,1.9,êºìÏêº,,0.675361456,
2012/1/15 17:00,7.6,49,,0,,3,êº,,1.00E-50,
2012/1/15 18:00,7.5,52,,0,,1.5,ñkêº,,1.00E-50,
2012/1/15 19:00,7.3,54,,0,,2.1,ñkñkêº,,1.00E-50,
2012/1/15 20:00,7.5,55,,0,,2.1,ñkñkêº,,1.00E-50,
2012/1/15 21:00,7.6,55,,0,,1.5,ñkñkêº,,1.00E-50,
2012/1/15 22:00,6.9,57,,0,,1.8,ñkñkìå,,1.00E-50,
2012/1/15 23:00,6.5,60,,0,,1.8,ñk,,1.00E-50,
2012/1/16 0:00,7.9,56,,0,,1.5,ñkñkìå,,1.00E-50,
2012/1/16 1:00,7.7,58,,0,,1.2,ñkìå,,1.00E-50,
2012/1/16 2:00,7.7,60,,0,,1.1,ñkñkìå,,1.00E-50,
2012/1/16 3:00,7.6,60,,0,,2.3,ñkñkìå,,1.00E-50,
2012/1/16 4:00,7.6,60,,0,,1.6,ñkñkìå,,1.00E-50,
2012/1/16 5:00,7.4,61,,0,,1.6,ñkñkìå,,1.00E-50,
2012/1/16 6:00,7.3,63,,0,,3,ñkìå,,1.00E-50,
2012/1/16 7:00,7,68,,0,,2.4,ìåñkìå,,0.318419847,
2012/1/16 8:00,6,75,,0,,3.4,ñkìå,,0.80450787,
2012/1/16 9:00,5.1,82,,0,,2.9,ñkìå,,0.813373202,
2012/1/16 10:00,5.1,85,,0,,1.9,ñkìå,,0.808423648,
2012/1/16 11:00,5.3,86,,0,,1.7,ñk,,0.800760324,
2012/1/16 12:00,5.6,88,,0,,2.3,ñkñkêº,,0.776256543,
2012/1/16 13:00,6,88,,0,,2.4,ñkñkìå,,0.737087492,
2012/1/16 14:00,6.5,80,,0,,2.4,ñk,,0.552269324,
2012/1/16 15:00,6.2,82,,0,,2.3,ñk,,0.732688922,
2012/1/16 16:00,5.8,83,,0,,2.7,ñkñkìå,,0.844874168,
2012/1/16 17:00,5.5,83,,0,,2.1,ñkñkìå,,1.00E-50,
2012/1/16 18:00,4.7,83,,0,,2.4,ñkñkìå,,1.00E-50,
2012/1/16 19:00,4.5,85,,0,,2.1,ñkñkìå,,1.00E-50,
2012/1/16 20:00,4.7,83,,0,,2.2,ñkìå,,1.00E-50,
2012/1/16 21:00,4.9,82,,0,,3.6,ìåñkìå,,1.00E-50,
2012/1/16 22:00,5.2,80,,0,,1.9,ìåñkìå,,1.00E-50,
2012/1/16 23:00,5.2,80,,0,,1.8,ìå,,1.00E-50,
2012/1/17 0:00,5.5,78,,0,,2,ìÏ,,1.00E-50,
2012/1/17 1:00,5.6,75,,0,,2.2,ìÏ,,1.00E-50,
2012/1/17 2:00,5.8,73,,0,,2.3,ìÏ,,1.00E-50,
2012/1/17 3:00,6,68,,0,,1,ìÏ,,1.00E-50,
2012/1/17 4:00,5.7,67,,0,,0.9,ìÏ,,1.00E-50,
2012/1/17 5:00,5.6,69,,0,,0.8,ìÏìå,,1.00E-50,
2012/1/17 6:00,5.4,67,,0,,1.1,ìÏìå,,1.00E-50,
2012/1/17 7:00,5.5,66,,0,,0.9,ìåñkìå,,0.753051838,
2012/1/17 8:00,5.7,64,,0,,2.2,ñkìå,,0.828811747,
2012/1/17 9:00,7.2,57,,0,,3,ñkìå,,0.8083801,
2012/1/17 10:00,7.7,56,,0,,3.2,ñkìå,,0.806933102,
2012/1/17 11:00,8.2,55,,0,,2.9,ñkìå,,0.791916694,
2012/1/17 12:00,9.3,51,,0,,2,ñkìå,,0.787150547,
2012/1/17 13:00,9.8,46,,0,,2.4,ñkñkêº,,0.77685564,
2012/1/17 14:00,9.9,44,,0,,2.8,ñkñkìå,,0.758005615,
2012/1/17 15:00,10.2,40,,0,,3.1,ñkìå,,0.692746063,
2012/1/17 16:00,9.8,41,,0,,2.3,ñkìå,,0.864761933,
2012/1/17 17:00,9,52,,0,,2.9,ñkñkìå,,1.00E-50,
2012/1/17 18:00,7.2,60,,0,,2.6,ñk,,1.00E-50,
2012/1/17 19:00,6.9,63,,0,,2.1,ñkñkìå,,1.00E-50,
2012/1/17 20:00,5.5,70,,0,,1.8,ñk,,1.00E-50,
2012/1/17 21:00,4.9,72,,0,,1.7,ñk,,1.00E-50,
2012/1/17 22:00,4.4,73,,0,,0.8,ñkñkìå,,1.00E-50,
2012/1/17 23:00,3.6,76,,0,,1.5,ìÏìå,,1.00E-50,
2012/1/18 0:00,3.1,77,,0,,0.5,ìåìÏìå,,1.00E-50,
2012/1/18 1:00,2.7,79,,0,,1.3,ñk,,1.00E-50,
2012/1/18 2:00,2.3,81,,0,,0.8,ìåìÏìå,,1.00E-50,
2012/1/18 3:00,1.9,82,,0,,1.3,ñk,,1.00E-50,
2012/1/18 4:00,2.1,82,,0,,0.8,ñkñkêº,,1.00E-50,
2012/1/18 5:00,1.7,84,,0,,1.3,ñk,,1.00E-50,
2012/1/18 6:00,1.7,84,,0,,0.9,ñkñkêº,,1.00E-50,
2012/1/18 7:00,1.7,84,,0,,0.6,ñkñkêº,,0.854152433,
2012/1/18 8:00,2,83,,0,,0.6,ñkñkìå,,0.837531642,
2012/1/18 9:00,3.6,78,,0,,1.5,ñkñkìå,,0.755368505,
2012/1/18 10:00,6.1,70,,0,,1.3,ìåñkìå,,0.787591262,
2012/1/18 11:00,9,59,,0,,1,ñkñkìå,,0.745628437,
2012/1/18 12:00,10.8,52,,0,,1.1,ñkñkêº,,0.698997742,
2012/1/18 13:00,10.8,61,,0,,1.4,ñkêº,,0.548478863,
2012/1/18 14:00,11.4,57,,0,,0.9,ñkñkêº,,0.16195993,
2012/1/18 15:00,11.3,59,,0,,1.2,ñkìå,,0.313384463,
2012/1/18 16:00,11.5,63,,0,,0.9,ñk,,0.566102338,
2012/1/18 17:00,10.7,64,,0,,0.8,ñk,,1.00E-50,
2012/1/18 18:00,10.8,64,,0,,1.9,ñkìå,,1.00E-50,
2012/1/18 19:00,10.4,66,,0,,1.6,ñkñkìå,,1.00E-50,
2012/1/18 20:00,10,71,,0,,1.3,ñk,,1.00E-50,
2012/1/18 21:00,9.7,72,,0,,1.2,ñkìå,,1.00E-50,
2012/1/18 22:00,9.3,74,,0,,2.5,ñkìå,,1.00E-50,
2012/1/18 23:00,8.9,76,,0,,1.9,ñkñkìå,,1.00E-50,
2012/1/19 0:00,8.8,76,,0,,2.5,ñkñkìå,,1.00E-50,
2012/1/19 1:00,8.9,75,,0,,2.3,ñkñkìå,,1.00E-50,
2012/1/19 2:00,8.4,79,,0,,1.9,ñkìå,,1.00E-50,
2012/1/19 3:00,7.9,84,,0,,2.2,ñkñkìå,,1.00E-50,
2012/1/19 4:00,7.9,86,,0,,2.4,ñkñkìå,,1.00E-50,
2012/1/19 5:00,8.1,85,,0,,2.3,ñkñkìå,,1.00E-50,
2012/1/19 6:00,8.2,86,,0,,2.3,ñkñkìå,,1.00E-50,
2012/1/19 7:00,8.1,87,,0,,2.1,ñkñkìå,,0.651850528,
2012/1/19 8:00,8.4,88,,0,,2.8,ñkñkìå,,0.805507458,
2012/1/19 9:00,8.8,89,,0,,3.3,ñkñkìå,,0.813474677,
2012/1/19 10:00,8.7,90,,0,,2.3,ñkñkìå,,0.785727617,
2012/1/19 11:00,9.5,89,,0,,2.6,ñkñkìå,,0.743203751,
2012/1/19 12:00,9.4,88,,0,,3.8,ñkìå,,0.650946408,
2012/1/19 13:00,9.3,88,,0.5,,2,ñkñkìå,,0.662644569,
2012/1/19 14:00,9.2,89,,1.5,,2.9,ñkñkìå,,0.560878034,
2012/1/19 15:00,9.3,87,,1,,4.6,ñkìå,,0.645250396,
2012/1/19 16:00,9.2,86,,1.5,,3,ñkìå,,0.451890415,
2012/1/19 17:00,9.1,87,,1.5,,4.7,ñkìå,,1.00E-50,
2012/1/19 18:00,9,87,,2.5,,3.6,ñkìå,,1.00E-50,
2012/1/19 19:00,9,86,,2.5,,4.9,ñkìå,,1.00E-50,
2012/1/19 20:00,8.9,87,,2.5,,3.7,ñkìå,,1.00E-50,
2012/1/19 21:00,9.2,85,,2.5,,6.1,ñkìå,,1.00E-50,
2012/1/19 22:00,9.2,83,,2.5,,5.2,ñkìå,,1.00E-50,
2012/1/19 23:00,9,85,,2,,5.7,ñkìå,,1.00E-50,
2012/1/20 0:00,8.5,89,,2,,3.3,ñkìå,,1.00E-50,
2012/1/20 1:00,8.7,87,,2,,5.7,ñkìå,,1.00E-50,
2012/1/20 2:00,8.8,88,,0.5,,4,ñkìå,,1.00E-50,
2012/1/20 3:00,9.2,83,,0,,2.9,ñk,,1.00E-50,
2012/1/20 4:00,8.6,88,,0,,2.1,ñkñkìå,,1.00E-50,
2012/1/20 5:00,8.9,82,,0,,2.7,ñkñkìå,,1.00E-50,
2012/1/20 6:00,9,79,,0,,3.1,ñkìå,,1.00E-50,
2012/1/20 7:00,9,77,,0,,2.4,ñkñkìå,,0.210910403,
2012/1/20 8:00,9,74,,0,,2.1,ñkñkìå,,0.46863523,
2012/1/20 9:00,9.2,75,,0,,3.9,ñkìå,,0.5142775,
2012/1/20 10:00,9.8,72,,0,,1.8,ñkìå,,0.365968261,
2012/1/20 11:00,10.1,71,,0,,3,ñkìå,,0.55238704,
2012/1/20 12:00,10.5,69,,0,,2.1,ñkìå,,0.348631149,
2012/1/20 13:00,10.2,69,,0,,1.7,ñkñkìå,,0.207097248,
2012/1/20 14:00,10.7,64,,0,,2.4,ñkñkìå,,0.121680122,
2012/1/20 15:00,11,63,,0,,2.8,ñkñkìå,,0.677524671,
2012/1/20 16:00,11.3,64,,0,,2.8,ñkñkìå,,0.746905672,
2012/1/20 17:00,11.3,60,,0,,2.6,ñkñkìå,,1.00E-50,
2012/1/20 18:00,10.9,68,,0,,2.9,ñkñkìå,,1.00E-50,
2012/1/20 19:00,10.9,67,,0,,2.8,ñkñkìå,,1.00E-50,
2012/1/20 20:00,10.7,63,,0,,2.9,ñkñkìå,,1.00E-50,
2012/1/20 21:00,10.4,66,,0,,1.9,ñkñkìå,,1.00E-50,
2012/1/20 22:00,10.4,61,,0,,1.1,ñkìå,,1.00E-50,
2012/1/20 23:00,10.2,59,,0,,2.1,ñkìå,,1.00E-50,
2012/1/21 0:00,10,60,,0.5,,2.8,ñkìå,,1.00E-50,
2012/1/21 1:00,9.7,62,,0,,2.2,ìåñkìå,,1.00E-50,
2012/1/21 2:00,9.6,63,,0,,2.4,ñk,,1.00E-50,
2012/1/21 3:00,9.5,62,,0,,2.3,ñkìå,,1.00E-50,
2012/1/21 4:00,9.4,63,,0,,1.5,ñkñkìå,,1.00E-50,
2012/1/21 5:00,9.2,66,,0,,1.3,ñkñkìå,,1.00E-50,
2012/1/21 6:00,9,64,,0,,1.4,ñkñkìå,,1.00E-50,
2012/1/21 7:00,8.8,66,,0,,1.6,ñkìå,,0.67446093,
2012/1/21 8:00,9.2,64,,0,,2.5,ñkìå,,0.832752597,
2012/1/21 9:00,9.3,64,,0,,3.1,ñkìå,,0.817869081,
2012/1/21 10:00,9.7,63,,0,,3.3,ñkìå,,0.677231899,
2012/1/21 11:00,10.1,62,,0,,4,ñkìå,,0.405095211,
2012/1/21 12:00,10.2,64,,0,,2.4,ñkñkìå,,0.414054817,
2012/1/21 13:00,10.3,64,,0,,2.6,ñkñkìå,,0.440882259,
2012/1/21 14:00,10.4,63,,0,,1.1,ñkìå,,0.284583341,
2012/1/21 15:00,11.4,63,,2,,1.9,ñk,,0.504964522,
2012/1/21 16:00,10.5,67,,1.5,,1.4,ñk,,0.615971378,
2012/1/21 17:00,10.1,68,,0.5,,0.6,ñkñkìå,,1.00E-50,
2012/1/21 18:00,9.9,68,,1.5,,2.5,ñkìå,,1.00E-50,
2012/1/21 19:00,9.6,67,,1.5,,3.7,ñkìå,,1.00E-50,
2012/1/21 20:00,8.3,78,,0.5,,1.9,ñk,,1.00E-50,
2012/1/21 21:00,7.4,81,,0,,2.7,ñkìå,,1.00E-50,
2012/1/21 22:00,7.4,80,,0,,1.5,ñkñkìå,,1.00E-50,
2012/1/21 23:00,6.8,81,,0,,1.3,ñk,,1.00E-50,
2012/1/22 0:00,6.6,81,,0,,1.2,ñkñkìå,,1.00E-50,
2012/1/22 1:00,7.2,76,,0,,1.6,ìå,,1.00E-50,
2012/1/22 2:00,6.2,80,,0,,0.5,ìåìÏìå,,1.00E-50,
2012/1/22 3:00,5.9,79,,0,,2.1,ñkñkêº,,1.00E-50,
2012/1/22 4:00,6,80,,0,,1.5,ñk,,1.00E-50,
2012/1/22 5:00,5.9,79,,0,,0.9,ñkìå,,1.00E-50,
2012/1/22 6:00,5.3,83,,0,,1,ñkñkêº,,1.00E-50,
2012/1/22 7:00,5.7,82,,0,,1.2,ñkñkìå,,0.313682946,
2012/1/22 8:00,5.7,83,,0,,1,ìÏêº,,0.804636255,
2012/1/22 9:00,6.7,81,,0,,1.6,ìåñkìå,,0.48942831,
2012/1/22 10:00,9,73,,0,,1,ìåìÏìå,,0.579780785,
2012/1/22 11:00,10,64,,0,,1.1,ìÏìå,,0.782395322,
2012/1/22 12:00,11.8,58,,0,,0.7,ñkñkìå,,0.787858794,
2012/1/22 13:00,11.6,61,,0,,1,ñkñkêº,,0.77776308,
2012/1/22 14:00,11.9,61,,0,,1.3,êºìÏêº,,0.788979614,
2012/1/22 15:00,11,67,,0,,3.4,êºìÏêº,,0.830638066,
2012/1/22 16:00,10.1,69,,0,,3.4,ìÏêº,,0.894377842,
2012/1/22 17:00,9.4,71,,0,,2.9,ìÏêº,,1.00E-50,
2012/1/22 18:00,9.3,66,,0,,2.1,ìÏêº,,1.00E-50,
2012/1/22 19:00,9.2,64,,0,,3.3,ìÏêº,,1.00E-50,
2012/1/22 20:00,8.4,71,,0,,3.1,ìÏêº,,1.00E-50,
2012/1/22 21:00,7.9,66,,0,,1.2,ñkêº,,1.00E-50,
2012/1/22 22:00,8.3,61,,0,,1.7,ñkñkìå,,1.00E-50,
2012/1/22 23:00,8.1,58,,0,,1.2,ìåñkìå,,1.00E-50,
2012/1/23 0:00,7.9,56,,0,,1,ñkìå,,1.00E-50,
2012/1/23 1:00,7.6,54,,0,,2.4,ñkêº,,1.00E-50,
2012/1/23 2:00,6.9,52,,0,,1.9,êºñkêº,,1.00E-50,
2012/1/23 3:00,6.5,55,,0,,2,êºñkêº,,1.00E-50,
2012/1/23 4:00,6.7,53,,0,,1.9,ñkêº,,1.00E-50,
2012/1/23 5:00,6.3,51,,0,,2.7,ñkêº,,1.00E-50,
2012/1/23 6:00,6,49,,0,,3.6,êºñkêº,,1.00E-50,
2012/1/23 7:00,5.6,51,,0,,2.8,ñkêº,,0.826141033,
2012/1/23 8:00,5.6,54,,0,,2.4,ñkêº,,0.77995755,
2012/1/23 9:00,6.2,41,,0,,4.6,êº,,0.761701962,
2012/1/23 10:00,6.4,42,,0,,4,êº,,0.74081459,
2012/1/23 11:00,7.4,36,,0,,3.4,êº,,0.738546773,
2012/1/23 12:00,8.3,35,,0,,5.8,êº,,0.756820255,
2012/1/23 13:00,8.6,33,,0,,7.1,ìÏêº,,0.769498419,
2012/1/23 14:00,8.2,39,,0,,8,êºìÏêº,,0.774776563,
2012/1/23 15:00,7,39,,0,,8.2,êº,,0.729193062,
2012/1/23 16:00,6,41,,0,,7.3,êº,,0.589110747,
2012/1/23 17:00,4.9,43,,0,,4.8,ñkêº,,1.00E-50,
2012/1/23 18:00,4.1,41,,0,,5.4,êº,,1.00E-50,
2012/1/23 19:00,3.5,43,,0,,5.9,êº,,1.00E-50,
2012/1/23 20:00,3.1,44,,0,,5,êº,,1.00E-50,
2012/1/23 21:00,2.7,44,,0.5,,4.7,êº,,1.00E-50,
2012/1/23 22:00,2.1,48,,0,,3.5,êºñkêº,,1.00E-50,
2012/1/23 23:00,1.9,46,,0,,6,êº,,1.00E-50,
2012/1/24 0:00,2.4,47,,0,,4.1,êº,,1.00E-50,
2012/1/24 1:00,2.1,49,,0,,5.2,êº,,1.00E-50,
2012/1/24 2:00,1.8,55,,0,,5.2,êº,,1.00E-50,
2012/1/24 3:00,2,52,,0,,3.6,êº,,1.00E-50,
2012/1/24 4:00,2,49,,0,,2.4,êºìÏêº,,1.00E-50,
2012/1/24 5:00,1.9,49,,0,,1.2,ñkñkêº,,1.00E-50,
2012/1/24 6:00,1.5,53,,0,,4,êºñkêº,,1.00E-50,
2012/1/24 7:00,1.4,50,,0,,4.6,êºìÏêº,,0.850242716,
2012/1/24 8:00,1.2,50,,0,,2,êº,,0.680510979,
2012/1/24 9:00,1.7,49,,0,,1.5,ñk,,0.755064689,
2012/1/24 10:00,2.1,50,,0,,2.7,êºìÏêº,,0.763019418,
2012/1/24 11:00,2.3,52,,0,,4.4,êºìÏêº,,0.745435622,
2012/1/24 12:00,3.7,42,,0,,6.7,êºñkêº,,0.749450669,
2012/1/24 13:00,4.4,40,,0,,5.6,êºñkêº,,0.724901881,
2012/1/24 14:00,5.1,30,,0,,4.7,êº,,0.713285553,
2012/1/24 15:00,4.6,33,,0,,5.5,êº,,0.77189824,
2012/1/24 16:00,3.9,37,,0,,4.4,êº,,0.748385505,
2012/1/24 17:00,2.7,51,,0,,4.1,êºñkêº,,1.00E-50,
2012/1/24 18:00,1.9,62,,0,,2.8,êºñkêº,,1.00E-50,
2012/1/24 19:00,1.7,64,,0,,4.5,êºñkêº,,1.00E-50,
2012/1/24 20:00,1.9,64,,0,,3.1,ñkêº,,1.00E-50,
2012/1/24 21:00,1.9,67,,0,,4.5,êº,,1.00E-50,
2012/1/24 22:00,1.9,64,,0,,5.4,êºìÏêº,,1.00E-50,
2012/1/24 23:00,1.3,70,,0,,5.4,êº,,1.00E-50,
2012/1/25 0:00,1.3,70,,0,,5.4,êº,,1.00E-50,
2012/1/25 1:00,1.4,66,,0,,3.2,êº,,1.00E-50,
2012/1/25 2:00,1.1,65,,0,,3,êº,,1.00E-50,
2012/1/25 3:00,1.1,64,,0,,4,êºñkêº,,1.00E-50,
2012/1/25 4:00,0.8,68,,0,,4,êºìÏêº,,1.00E-50,
2012/1/25 5:00,0.1,71,,0,,3.2,êºñkêº,,1.00E-50,
2012/1/25 6:00,0.2,71,,0,,3.7,êº,,1.00E-50,
2012/1/25 7:00,0.2,73,,0,,2.7,êº,,0.428044182,
2012/1/25 8:00,0.7,69,,0,,3.5,êºñkêº,,0.194113254,
2012/1/25 9:00,1,76,,0,,2.7,êº,,0.120556306,
2012/1/25 10:00,1.2,77,,0,,3.4,êºìÏêº,,0.051810702,
2012/1/25 11:00,2.2,74,,0,,3.9,êº,,0.066493506,
2012/1/25 12:00,4.1,63,,0,,5.4,êºìÏêº,,0.158585163,
2012/1/25 13:00,5,53,,0,,7,êºìÏêº,,0.111364307,
2012/1/25 14:00,3.9,70,,0,,6.6,êºìÏêº,,0.067716607,
2012/1/25 15:00,1.7,79,,0,,6.2,êºìÏêº,,0.096772193,
2012/1/25 16:00,2.9,73,,0,,4.9,êºìÏêº,,0.012328987,
2012/1/25 17:00,3,55,,0,,5.1,êº,,1.00E-50,
2012/1/25 18:00,2.3,63,,0,,4.1,êº,,1.00E-50,
2012/1/25 19:00,2.2,50,,0,,4.8,êº,,1.00E-50,
2012/1/25 20:00,2,50,,0,,2.9,êº,,1.00E-50,
2012/1/25 21:00,1.9,45,,0,,3.3,êºìÏêº,,1.00E-50,
2012/1/25 22:00,1.5,50,,0,,4.7,êº,,1.00E-50,
2012/1/25 23:00,1.3,52,,0,,2.1,ìÏêº,,1.00E-50,
2012/1/26 0:00,0.3,53,,0,,3,êºìÏêº,,1.00E-50,
2012/1/26 1:00,0.3,52,,0,,0.9,ñk,,1.00E-50,
2012/1/26 2:00,1,59,,0,,1.9,êºìÏêº,,1.00E-50,
2012/1/26 3:00,-0.4,57,,0,,3.9,êºìÏêº,,1.00E-50,
2012/1/26 4:00,0.5,60,,0,,1.8,êºìÏêº,,1.00E-50,
2012/1/26 5:00,-0.6,57,,0,,2.6,êºìÏêº,,1.00E-50,
2012/1/26 6:00,-0.5,57,,0,,1.2,ìåñkìå,,1.00E-50,
2012/1/26 7:00,-1.5,65,,0,,1.1,ñk,,0.264396884,
2012/1/26 8:00,0.4,54,,0,,0.6,ñk,,0.758089142,
2012/1/26 9:00,1.9,47,,0,,1.5,ìåñkìå,,0.753463716,
2012/1/26 10:00,4.2,35,,0,,1.4,ñk,,0.83870827,
2012/1/26 11:00,4.5,37,,0,,1.9,êºìÏêº,,0.628405163,
2012/1/26 12:00,5,41,,0,,2.6,êºìÏêº,,0.411809729,
2012/1/26 13:00,5,45,,0,,3.8,ìÏêº,,0.621184388,
2012/1/26 14:00,5.5,48,,0,,1.6,ñkêº,,0.695437178,
2012/1/26 15:00,5.6,43,,0,,3.7,êºñkêº,,0.788678291,
2012/1/26 16:00,4.5,44,,0,,2.9,ñkêº,,0.794988849,
2012/1/26 17:00,4.2,45,,0,,2.3,êº,,1.00E-50,
2012/1/26 18:00,3.9,44,,0,,1.9,ñkêº,,1.00E-50,
2012/1/26 19:00,3.6,46,,0,,2.1,ñkêº,,1.00E-50,
2012/1/26 20:00,3.3,46,,0,,4.1,êº,,1.00E-50,
2012/1/26 21:00,1,59,,0,,4.1,êº,,1.00E-50,
2012/1/26 22:00,0.5,61,,0,,3.8,êºñkêº,,1.00E-50,
2012/1/26 23:00,0.1,59,,0,,3.9,êº,,1.00E-50,
2012/1/27 0:00,-0.7,62,,0,,4.6,êº,,1.00E-50,
2012/1/27 1:00,-1.2,66,,0,,3.4,êºìÏêº,,1.00E-50,
2012/1/27 2:00,-1.4,65,,0,,3.3,êº,,1.00E-50,
2012/1/27 3:00,-1.6,66,,0,,2.5,êº,,1.00E-50,
2012/1/27 4:00,-1.8,67,,0,,1.3,ñk,,1.00E-50,
2012/1/27 5:00,-2.1,70,,0,,3.9,êº,,1.00E-50,
2012/1/27 6:00,-1.8,70,,0,,2.9,êº,,1.00E-50,
2012/1/27 7:00,-1.5,68,,0,,4.3,êº,,0.727040111,
2012/1/27 8:00,-1,68,,0,,4.1,êº,,0.475513632,
2012/1/27 9:00,1.2,60,,0,,5,êºìÏêº,,0.518720476,
2012/1/27 10:00,3.9,51,,0,,4.6,êº,,0.63273152,
2012/1/27 11:00,7.2,43,,0,,3.8,ìÏêº,,0.434026396,
2012/1/27 12:00,7.4,44,,0,,5.2,êº,,0.54009827,
2012/1/27 13:00,7.6,47,,0,,5.5,êº,,0.701938919,
2012/1/27 14:00,8.3,48,,0,,6,êºìÏêº,,0.623298022,
2012/1/27 15:00,8.7,46,,0,,4.4,ìÏêº,,0.699511815,
2012/1/27 16:00,8.2,54,,0,,5.5,êº,,0.52645659,
2012/1/27 17:00,7.5,62,,0,,4.5,êºìÏêº,,1.00E-50,
2012/1/27 18:00,6.5,68,,0,,4.7,êº,,1.00E-50,
2012/1/27 19:00,5.4,75,,0,,2,ñk,,1.00E-50,
2012/1/27 20:00,4.6,74,,0,,1.5,ñk,,1.00E-50,
2012/1/27 21:00,3.5,76,,0,,3.2,êº,,1.00E-50,
2012/1/27 22:00,3.2,76,,0,,2.5,êº,,1.00E-50,
2012/1/27 23:00,2.9,76,,0,,3.4,êºìÏêº,,1.00E-50,
2012/1/28 0:00,2.8,78,,0,,3,êº,,1.00E-50,
2012/1/28 1:00,2.8,77,,0,,3.2,êº,,1.00E-50,
2012/1/28 2:00,2.5,80,,0,,2.1,êºñkêº,,1.00E-50,
2012/1/28 3:00,2.4,81,,0,,2,êºñkêº,,1.00E-50,
2012/1/28 4:00,2.7,77,,0,,1.6,ñkñkêº,,1.00E-50,
2012/1/28 5:00,2.8,76,,0,,2.2,êºñkêº,,1.00E-50,
2012/1/28 6:00,2.8,78,,0,,4.8,êº,,1.00E-50,
2012/1/28 7:00,3.1,74,,0,,2.7,ìÏêº,,0.81553596,
2012/1/28 8:00,3,77,,0,,1.8,ñkêº,,0.761918497,
2012/1/28 9:00,3.9,73,,0,,3.4,ñkêº,,0.791744678,
2012/1/28 10:00,5.4,65,,0,,1.5,êºñkêº,,0.771474017,
2012/1/28 11:00,8.5,56,,0,,3.5,ñkêº,,0.747481247,
2012/1/28 12:00,8.5,53,,0,,2.9,ñkêº,,0.735280061,
2012/1/28 13:00,9.1,49,,0,,1.6,ñkêº,,0.721866585,
2012/1/28 14:00,9.4,50,,0,,3.6,êº,,0.537707701,
2012/1/28 15:00,9.1,50,,0,,2.6,ìÏêº,,0.593632989,
2012/1/28 16:00,9.3,44,,0,,4.9,êº,,0.646544148,
2012/1/28 17:00,8.8,48,,0,,3,ñkñkêº,,1.00E-50,
2012/1/28 18:00,8.1,51,,0,,3.2,ñkñkêº,,1.00E-50,
2012/1/28 19:00,7.9,53,,0,,0.6,ñkñkìå,,1.00E-50,
2012/1/28 20:00,7.8,48,,0,,2,ñk,,1.00E-50,
2012/1/28 21:00,7.2,51,,0,,1.9,ñkñkêº,,1.00E-50,
2012/1/28 22:00,7,53,,0,,1.1,ñkñkêº,,1.00E-50,
2012/1/28 23:00,7,54,,0,,0.7,ñk,,1.00E-50,
2012/1/29 0:00,6.5,58,,0,,0.6,ìå,,1.00E-50,
2012/1/29 1:00,6.4,59,,0,,1.9,ìåñkìå,,1.00E-50,
2012/1/29 2:00,6.2,59,,0,,1.3,ñkìå,,1.00E-50,
2012/1/29 3:00,5.9,57,,0,,0.8,ñkñkêº,,1.00E-50,
2012/1/29 4:00,5.5,57,,0,,1.3,ñkêº,,1.00E-50,
2012/1/29 5:00,5.2,58,,0,,1.6,ñk,,1.00E-50,
2012/1/29 6:00,3,68,,0,,2.3,ñkñkìå,,1.00E-50,
2012/1/29 7:00,1.9,71,,0,,2.9,ñkñkìå,,0.285774921,
2012/1/29 8:00,1.9,73,,0,,2.7,ñkìå,,0.200362921,
2012/1/29 9:00,4.5,60,,0,,2.4,ñkìå,,0.413987061,
2012/1/29 10:00,7.6,53,,0,,2,ñkìå,,0.525800321,
2012/1/29 11:00,8.5,48,,0,,1.6,ìåñkìå,,0.637191569,
