ì˙éû,ãCâ∑,ëäëŒéºìx,ãCà≥,ç~êÖó ,ç~ê·ó ,ïóë¨,ïóå¸,ëSìVì˙éÀó ,ëÂãCìßâﬂó¶,â_ó 
y/m/d HH:MM,Åé,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2022/10/15 9:00,17.1,72,,0.0,,0.9,ñkìå,,0.01,
2022/10/15 10:00,18.1,65,,0.0,,1.2,ñkìå,,0.01,
2022/10/15 11:00,18.8,61,,0.0,,1.2,ìåñkìå,,0.01,
2022/10/15 12:00,19.4,61,,0.0,,1.2,ìåñkìå,,0.01,
2022/10/15 13:00,20.7,58,,0.0,,0.9,ìå,,0.01,
2022/10/15 14:00,21.4,55,,0.0,,0.6,ìå,,0.01,
2022/10/15 15:00,21.7,55,,0.0,,0.6,ìÏìå,,0.01,
2022/10/15 16:00,21.6,55,,0.0,,0.5,ìÏìÏìå,,0.01,
2022/10/15 17:00,20.9,60,,0.0,,0.7,ñkìå,,0.01,
2022/10/15 18:00,19.7,66,,0.0,,1.4,ìå,,0.01,
2022/10/15 19:00,18.3,73,,0.0,,1.0,ìåñkìå,,1.0e-50,
2022/10/15 20:00,17.3,78,,0.0,,0.7,ñkìå,,1.0e-50,
2022/10/15 21:00,17.3,78,,0.0,,1.1,ñkñkìå,,1.0e-50,
2022/10/15 22:00,16.6,82,,0.0,,0.9,ñk,,1.0e-50,
2022/10/15 23:00,16.2,84,,0.0,,0.8,ñk,,1.0e-50,
2022/10/16 0:00,16.5,83,,0.0,,1.0,ñkñkêº,,1.0e-50,
2022/10/16 1:00,16.1,84,,0.0,,0.9,ñkñkêº,,1.0e-50,
2022/10/16 2:00,15.8,82,,0.0,,0.8,ñkñkêº,,1.0e-50,
2022/10/16 3:00,16.0,80,,0.0,,0.9,ñk,,1.0e-50,
2022/10/16 4:00,15.4,82,,0.0,,1.0,ìÏ,,1.0e-50,
2022/10/16 5:00,14.9,85,,0.0,,0.7,ìÏìÏêº,,1.0e-50,
2022/10/16 6:00,15.1,87,,0.0,,0.4,ìåñkìå,,1.0e-50,
2022/10/16 7:00,15.3,85,,0.0,,0.7,ìÏêº,,0.01,
2022/10/16 8:00,16.3,80,,0.0,,0.3,êºñkêº,,0.01,
2022/10/16 9:00,18.4,71,,0.0,,0.6,ñkìå,,0.01,
2022/10/16 10:00,20.1,60,,0.0,,0.9,ìåñkìå,,0.01,
2022/10/16 11:00,21.0,54,,0.0,,1.3,ñkìå,,0.01,
2022/10/16 12:00,21.5,52,,0.0,,1.0,ìåñkìå,,0.01,
2022/10/16 13:00,22.2,47,,0.0,,1.1,ìåñkìå,,0.01,
2022/10/16 14:00,22.3,46,,0.0,,1.6,ìåñkìå,,0.01,
2022/10/16 15:00,21.9,49,,0.0,,1.5,ìåñkìå,,0.01,
2022/10/16 16:00,21.3,51,,0.0,,1.7,ìåñkìå,,0.01,
2022/10/16 17:00,20.7,54,,0.0,,1.1,ñkìå,,0.01,
2022/10/16 18:00,19.6,58,,0.0,,1.9,ñk,,0.01,
2022/10/16 19:00,18.8,55,,0.0,,1.4,ñk,,1.0e-50,
2022/10/16 20:00,18.3,57,,0.0,,0.4,ìÏìÏìå,,1.0e-50,
2022/10/16 21:00,18.1,61,,0.0,,0.9,ñkñkìå,,1.0e-50,
2022/10/16 22:00,17.5,64,,0.0,,0.2,êºìÏêº,,1.0e-50,
2022/10/16 23:00,17.3,64,,0.0,,0.4,êº,,1.0e-50,
2022/10/17 0:00,17.1,67,,0.3,,0.7,ñkñkêº,,1.0e-50,
2022/10/17 1:00,16.3,72,,0.6,,0.5,ìÏìå,,1.0e-50,
2022/10/17 2:00,16.1,72,,0.0,,0.8,êºñkêº,,1.0e-50,
2022/10/17 3:00,16.3,72,,0.0,,0.7,êºñkêº,,1.0e-50,
2022/10/17 4:00,16.0,73,,0.0,,1.0,ñkêº,,1.0e-50,
2022/10/17 5:00,15.6,75,,0.0,,0.6,êº,,1.0e-50,
2022/10/17 6:00,15.5,76,,0.0,,0.8,ñkêº,,1.0e-50,
2022/10/17 7:00,15.4,77,,0.0,,0.7,ñkêº,,0.01,
2022/10/17 8:00,16.6,73,,0.0,,0.7,ñkêº,,0.01,
2022/10/17 9:00,18.5,63,,0.0,,1.1,ñkêº,,0.01,
2022/10/17 10:00,19.9,52,,0.0,,1.4,ñkêº,,0.01,
2022/10/17 11:00,20.6,47,,0.0,,1.9,ñkêº,,0.01,
2022/10/17 12:00,20.8,46,,0.0,,1.9,ñkêº,,0.01,
2022/10/17 13:00,20.6,47,,0.0,,2.4,ñkñkêº,,0.01,
2022/10/17 14:00,20.7,45,,0.0,,2.4,ñk,,0.01,
2022/10/17 15:00,20.5,47,,0.0,,2.3,ñkñkêº,,0.01,
2022/10/17 16:00,20.2,49,,0.0,,2.1,ñk,,0.01,
2022/10/17 17:00,19.4,54,,0.0,,1.2,ñkñkêº,,0.01,
2022/10/17 18:00,18.6,62,,0.0,,1.4,ñk,,0.01,
2022/10/17 19:00,17.5,65,,0.0,,0.5,ñk,,1.0e-50,
2022/10/17 20:00,17.0,64,,0.0,,0.2,ìåìÏìå,,1.0e-50,
2022/10/17 21:00,16.3,71,,0.0,,0.7,ñkìå,,1.0e-50,
2022/10/17 22:00,15.6,75,,0.0,,0.5,ìÏêº,,1.0e-50,
2022/10/17 23:00,15.2,77,,0.0,,0.9,ìÏêº,,1.0e-50,
2022/10/18 0:00,15.4,76,,0.0,,0.6,ñk,,1.0e-50,
2022/10/18 1:00,14.8,79,,0.0,,0.9,ìÏêº,,1.0e-50,
2022/10/18 2:00,14.4,80,,0.0,,1.0,êºìÏêº,,1.0e-50,
2022/10/18 3:00,14.1,81,,0.0,,0.4,ñkñkìå,,1.0e-50,
2022/10/18 4:00,13.7,83,,0.0,,1.1,ìÏìÏêº,,1.0e-50,
2022/10/18 5:00,13.2,86,,0.0,,0.8,ìÏêº,,1.0e-50,
2022/10/18 6:00,13.2,87,,0.0,,0.3,ñkñkêº,,1.0e-50,
2022/10/18 7:00,13.7,85,,0.0,,0.8,ìÏ,,0.01,
2022/10/18 8:00,15.1,78,,0.0,,0.2,ìÏ,,0.01,
2022/10/18 9:00,17.3,66,,0.0,,0.2,ìÏìå,,0.01,
2022/10/18 10:00,18.9,58,,0.0,,0.3,ìÏìå,,0.01,
2022/10/18 11:00,20.1,52,,0.0,,0.5,ìÏ,,0.01,
2022/10/18 12:00,20.8,49,,0.0,,0.3,ìÏìÏêº,,0.01,
2022/10/18 13:00,21.8,44,,0.0,,0.8,ìÏìÏêº,,0.01,
2022/10/18 14:00,22.2,41,,0.0,,0.9,ìÏêº,,0.01,
2022/10/18 15:00,22.5,41,,0.0,,0.5,ìÏêº,,0.01,
2022/10/18 16:00,22.4,42,,0.0,,0.5,ìÏ,,0.01,
2022/10/18 17:00,21.4,48,,0.0,,0.7,ìåìÏìå,,0.01,
2022/10/18 18:00,20.4,48,,0.0,,1.1,ìÏìå,,0.01,
2022/10/18 19:00,18.9,54,,0.0,,0.6,ìåñkìå,,1.0e-50,
2022/10/18 20:00,18.3,60,,0.0,,0.7,ñk,,1.0e-50,
2022/10/18 21:00,17.9,67,,0.0,,0.8,ñk,,1.0e-50,
2022/10/18 22:00,17.4,71,,0.0,,0.6,ñk,,1.0e-50,
2022/10/18 23:00,16.6,77,,0.0,,0.5,ñkñkìå,,1.0e-50,
2022/10/19 0:00,16.9,77,,0.0,,0.9,ñkìå,,1.0e-50,
2022/10/19 1:00,16.2,80,,0.0,,0.8,ñkñkìå,,1.0e-50,
2022/10/19 2:00,15.6,83,,0.0,,0.3,êºñkêº,,1.0e-50,
2022/10/19 3:00,16.1,76,,0.0,,1.0,ñk,,1.0e-50,
2022/10/19 4:00,15.3,79,,0.0,,0.6,ñk,,1.0e-50,
2022/10/19 5:00,15.0,79,,0.0,,0.8,ñkêº,,1.0e-50,
2022/10/19 6:00,15.0,79,,0.0,,0.4,ñkñkìå,,1.0e-50,
2022/10/19 7:00,15.1,79,,0.0,,0.5,ìÏìÏêº,,0.01,
2022/10/19 8:00,16.6,74,,0.0,,0.3,ìÏìÏêº,,0.01,
2022/10/19 9:00,18.3,66,,0.0,,0.6,êºìÏêº,,0.01,
2022/10/19 10:00,19.7,59,,0.0,,0.8,êºìÏêº,,0.01,
2022/10/19 11:00,20.8,53,,0.0,,1.3,êºìÏêº,,0.01,
2022/10/19 12:00,21.5,50,,0.0,,1.1,êºìÏêº,,0.01,
2022/10/19 13:00,22.4,44,,0.0,,1.2,êºìÏêº,,0.01,
2022/10/19 14:00,23.0,42,,0.0,,1.7,ìÏêº,,0.01,
2022/10/19 15:00,22.9,40,,0.0,,1.9,êºñkêº,,0.01,
2022/10/19 16:00,22.6,41,,0.0,,1.5,êºñkêº,,0.01,
2022/10/19 17:00,21.4,47,,0.0,,0.7,ñkêº,,0.01,
2022/10/19 18:00,19.4,55,,0.0,,2.1,ñkñkêº,,0.01,
2022/10/19 19:00,18.0,65,,0.0,,0.8,ñkñkìå,,1.0e-50,
2022/10/19 20:00,17.1,69,,0.0,,0.3,ìåñkìå,,1.0e-50,
2022/10/19 21:00,16.7,73,,0.0,,0.6,ñkñkìå,,1.0e-50,
2022/10/19 22:00,15.9,76,,0.0,,0.7,êºìÏêº,,1.0e-50,
2022/10/19 23:00,15.4,78,,0.0,,0.8,êºìÏêº,,1.0e-50,
2022/10/20 0:00,15.0,79,,0.0,,1.0,ñk,,1.0e-50,
2022/10/20 1:00,14.4,83,,0.0,,0.8,êºìÏêº,,1.0e-50,
2022/10/20 2:00,14.0,87,,0.0,,0.9,êº,,1.0e-50,
2022/10/20 3:00,14.0,87,,0.0,,1.0,ñkñkêº,,1.0e-50,
2022/10/20 4:00,13.8,89,,0.0,,0.9,ìÏêº,,1.0e-50,
2022/10/20 5:00,13.9,88,,0.0,,0.8,ìÏêº,,1.0e-50,
2022/10/20 6:00,13.8,89,,0.0,,0.4,êº,,1.0e-50,
2022/10/20 7:00,14.0,89,,0.3,,0.6,ìÏêº,,0.01,
2022/10/20 8:00,15.9,75,,0.0,,0.9,ñk,,0.01,
2022/10/20 9:00,16.4,70,,0.0,,1.7,ñkñkêº,,0.01,
2022/10/20 10:00,17.2,67,,0.5,,1.8,ñkñkêº,,0.01,
2022/10/20 11:00,18.3,59,,0.0,,2.8,ñkñkêº,,0.01,
2022/10/20 12:00,19.0,53,,0.0,,2.9,ñk,,0.01,
2022/10/20 13:00,19.4,50,,0.0,,3.2,ñkñkêº,,0.01,
2022/10/20 14:00,18.6,53,,0.0,,3.7,ñkñkêº,,0.01,
2022/10/20 15:00,18.8,50,,0.0,,3.3,ñkñkêº,,0.01,
2022/10/20 16:00,18.2,48,,0.0,,3.0,ñkñkêº,,0.01,
2022/10/20 17:00,17.0,50,,0.0,,2.2,ñkñkêº,,0.01,
2022/10/20 18:00,16.2,55,,0.0,,1.3,ñkñkêº,,0.01,
2022/10/20 19:00,15.1,58,,0.0,,1.1,ñkêº,,1.0e-50,
2022/10/20 20:00,14.4,60,,0.0,,0.9,ñkêº,,1.0e-50,
2022/10/20 21:00,13.8,64,,0.0,,0.8,ñkñkêº,,1.0e-50,
2022/10/20 22:00,13.1,67,,0.0,,1.0,ìÏìÏêº,,1.0e-50,
2022/10/20 23:00,12.6,69,,0.0,,1.0,êºìÏêº,,1.0e-50,
2022/10/21 0:00,12.1,73,,0.0,,0.5,ñkñkêº,,1.0e-50,
2022/10/21 1:00,11.7,75,,0.0,,1.2,ìÏìÏêº,,1.0e-50,
2022/10/21 2:00,11.2,78,,0.0,,0.9,ìÏêº,,1.0e-50,
2022/10/21 3:00,10.8,80,,0.0,,0.3,êºñkêº,,1.0e-50,
2022/10/21 4:00,10.8,80,,0.0,,0.9,ìÏ,,1.0e-50,
2022/10/21 5:00,11.0,78,,0.0,,1.3,ìÏ,,1.0e-50,
2022/10/21 6:00,10.8,80,,0.0,,1.2,ìÏ,,1.0e-50,
2022/10/21 7:00,10.5,82,,0.0,,0.7,ìÏìÏêº,,0.01,
2022/10/21 8:00,12.9,73,,0.0,,0.3,ìÏ,,0.01,
2022/10/21 9:00,15.7,61,,0.0,,0.3,ñkêº,,0.01,
2022/10/21 10:00,18.3,50,,0.0,,0.4,ìåñkìå,,0.01,
2022/10/21 11:00,20.6,38,,0.0,,1.2,ñkñkìå,,0.01,
2022/10/21 12:00,21.4,34,,0.0,,2.0,ñkñkìå,,0.01,
2022/10/21 13:00,22.1,32,,0.0,,1.9,ñkñkìå,,0.01,
2022/10/21 14:00,22.3,33,,0.0,,1.6,ñk,,0.01,
2022/10/21 15:00,21.5,36,,0.0,,1.9,ñkñkìå,,0.01,
2022/10/21 16:00,20.8,41,,0.0,,2.1,ñk,,0.01,
2022/10/21 17:00,18.9,51,,0.0,,1.7,ñkñkêº,,0.01,
2022/10/21 18:00,17.6,58,,0.0,,1.1,ñkñkêº,,0.01,
2022/10/21 19:00,16.3,66,,0.0,,0.6,êºñkêº,,1.0e-50,
2022/10/21 20:00,15.7,70,,0.0,,1.0,êºìÏêº,,1.0e-50,
2022/10/21 21:00,15.1,74,,0.0,,0.7,ñkìå,,1.0e-50,
2022/10/21 22:00,14.5,76,,0.0,,0.8,ìÏêº,,1.0e-50,
2022/10/21 23:00,13.8,80,,0.0,,1.0,ìÏìÏêº,,1.0e-50,
2022/10/22 0:00,13.4,82,,0.0,,0.1,ñk,,1.0e-50,
2022/10/22 1:00,12.7,85,,0.0,,1.0,ìÏêº,,1.0e-50,
2022/10/22 2:00,12.1,86,,0.0,,0.9,ìÏìÏêº,,1.0e-50,
2022/10/22 3:00,12.2,80,,0.0,,0.5,ñkìå,,1.0e-50,
2022/10/22 4:00,11.6,82,,0.0,,1.0,ìÏìÏêº,,1.0e-50,
2022/10/22 5:00,11.3,81,,0.0,,0.7,ìÏ,,1.0e-50,
2022/10/22 6:00,12.1,72,,0.0,,1.3,ñkñkìå,,1.0e-50,
2022/10/22 7:00,11.7,77,,0.0,,0.5,ìåìÏìå,,0.01,
2022/10/22 8:00,14.2,68,,0.0,,0.4,ìåñkìå,,0.01,
2022/10/22 9:00,16.7,53,,0.0,,0.6,ìå,,0.01,
2022/10/22 10:00,19.1,45,,0.0,,0.4,ìÏìå,,0.01,
2022/10/22 11:00,20.7,40,,0.0,,1.0,ìÏìÏìå,,0.01,
2022/10/22 12:00,21.7,41,,0.0,,1.0,ìÏìå,,0.01,
2022/10/22 13:00,22.7,39,,0.0,,1.0,ìÏìÏìå,,0.01,
2022/10/22 14:00,22.9,37,,0.0,,1.2,ìÏ,,0.01,
2022/10/22 15:00,22.4,40,,0.0,,1.5,ìÏìå,,0.01,
2022/10/22 16:00,21.9,44,,0.0,,1.5,ìÏìå,,0.01,
2022/10/22 17:00,20.7,52,,0.0,,1.6,ìåìÏìå,,0.01,
2022/10/22 18:00,19.4,55,,0.0,,1.3,ìå,,0.01,
2022/10/22 19:00,18.6,57,,0.0,,0.8,ìåñkìå,,1.0e-50,
2022/10/22 20:00,18.1,59,,0.0,,0.7,ñkìå,,1.0e-50,
2022/10/22 21:00,17.8,60,,0.0,,0.8,ñkìå,,1.0e-50,
2022/10/22 22:00,17.3,62,,0.0,,0.9,ñkñkêº,,1.0e-50,
2022/10/22 23:00,16.8,62,,0.0,,1.1,ñk,,1.0e-50,
2022/10/23 0:00,17.1,59,,0.0,,1.4,ñk,,1.0e-50,
2022/10/23 1:00,16.0,62,,0.0,,1.2,ñk,,1.0e-50,
2022/10/23 2:00,15.7,64,,0.0,,1.2,ñkìå,,1.0e-50,
2022/10/23 3:00,15.9,67,,0.0,,1.6,ñkìå,,1.0e-50,
2022/10/23 4:00,15.4,72,,0.0,,1.2,ñkìå,,1.0e-50,
2022/10/23 5:00,15.4,70,,0.0,,1.1,ñkñkìå,,1.0e-50,
2022/10/23 6:00,15.5,68,,0.0,,1.4,ñkñkìå,,1.0e-50,
2022/10/23 7:00,15.4,69,,0.0,,1.0,ñkìå,,0.01,
2022/10/23 8:00,16.4,62,,0.0,,0.8,ñkñkìå,,0.01,
2022/10/23 9:00,17.4,55,,0.0,,1.2,ìåñkìå,,0.01,
2022/10/23 10:00,17.0,62,,0.5,,1.5,ìåìÏìå,,0.01,
2022/10/23 11:00,17.7,65,,0.1,,1.6,ìå,,0.01,
2022/10/23 12:00,18.3,64,,0.0,,1.2,ìå,,0.01,
2022/10/23 13:00,18.8,65,,0.0,,1.6,ìåìÏìå,,0.01,
2022/10/23 14:00,19.0,66,,0.0,,1.8,ìå,,0.01,
2022/10/23 15:00,19.5,63,,0.0,,1.0,ìåñkìå,,0.01,
2022/10/23 16:00,19.1,65,,0.0,,1.0,ìåñkìå,,0.01,
2022/10/23 17:00,18.5,67,,0.0,,1.3,ìåñkìå,,0.01,
2022/10/23 18:00,17.9,70,,0.8,,1.3,ñkìå,,0.01,
2022/10/23 19:00,17.1,75,,1.0,,1.1,ìåñkìå,,1.0e-50,
2022/10/23 20:00,16.6,79,,1.6,,0.4,ñkìå,,1.0e-50,
2022/10/23 21:00,16.5,78,,0.2,,1.1,ñkñkìå,,1.0e-50,
2022/10/23 22:00,16.2,81,,0.7,,1.4,ìåñkìå,,1.0e-50,
2022/10/23 23:00,16.0,81,,0.2,,1.5,ñkìå,,1.0e-50,
2022/10/24 0:00,16.1,80,,0.1,,1.0,ñkìå,,1.0e-50,
2022/10/24 1:00,16.0,80,,0.1,,0.8,ñkìå,,1.0e-50,
2022/10/24 2:00,15.8,83,,0.1,,0.3,ñkìå,,1.0e-50,
2022/10/24 3:00,15.9,81,,0.1,,1.1,ñk,,1.0e-50,
2022/10/24 4:00,15.4,83,,0.0,,0.8,ñk,,1.0e-50,
2022/10/24 5:00,15.3,83,,0.0,,0.9,ñkêº,,1.0e-50,
2022/10/24 6:00,15.8,82,,0.5,,1.1,ñk,,1.0e-50,
2022/10/24 7:00,15.5,86,,0.1,,0.5,ñk,,0.01,
2022/10/24 8:00,16.9,78,,0.0,,0.7,ìåñkìå,,0.01,
2022/10/24 9:00,18.4,71,,0.0,,1.0,ñkñkìå,,0.01,
2022/10/24 10:00,20.0,62,,0.0,,0.9,ñk,,0.01,
2022/10/24 11:00,21.2,50,,0.0,,1.9,ñk,,0.01,
2022/10/24 12:00,22.0,43,,0.0,,2.2,ñkñkêº,,0.01,
2022/10/24 13:00,22.3,42,,0.0,,2.8,ñkñkêº,,0.01,
2022/10/24 14:00,22.0,41,,0.0,,2.9,ñkñkêº,,0.01,
2022/10/24 15:00,21.4,43,,0.0,,2.8,ñkñkêº,,0.01,
2022/10/24 16:00,20.5,47,,0.0,,2.5,ñkñkêº,,0.01,
2022/10/24 17:00,19.0,52,,0.0,,1.9,ñk,,0.01,
2022/10/24 18:00,18.1,58,,0.0,,1.4,ñkñkêº,,0.01,
2022/10/24 19:00,16.9,63,,0.0,,1.0,ñkñkêº,,1.0e-50,
2022/10/24 20:00,15.8,65,,0.0,,0.8,ñkêº,,1.0e-50,
2022/10/24 21:00,15.1,66,,0.0,,1.0,ñkñkêº,,1.0e-50,
2022/10/24 22:00,14.1,70,,0.0,,0.8,ìÏêº,,1.0e-50,
2022/10/24 23:00,13.8,71,,0.0,,1.2,ìÏìÏêº,,1.0e-50,
2022/10/25 0:00,12.9,76,,0.0,,0.5,êº,,1.0e-50,
2022/10/25 1:00,12.6,77,,0.0,,1.1,ìÏìÏêº,,1.0e-50,
2022/10/25 2:00,12.2,79,,0.0,,1.2,ìÏêº,,1.0e-50,
2022/10/25 3:00,11.9,79,,0.0,,0.7,ìÏìÏêº,,1.0e-50,
2022/10/25 4:00,11.3,82,,0.0,,1.1,ìÏìÏêº,,1.0e-50,
2022/10/25 5:00,10.9,83,,0.0,,1.1,ìÏìÏêº,,1.0e-50,
2022/10/25 6:00,11.1,83,,0.0,,0.9,ìÏ,,1.0e-50,
2022/10/25 7:00,11.1,85,,0.0,,0.9,ìÏêº,,0.01,
2022/10/25 8:00,13.6,75,,0.0,,0.5,ìÏ,,0.01,
2022/10/25 9:00,16.0,65,,0.0,,0.4,ñk,,0.01,
2022/10/25 10:00,18.7,52,,0.0,,0.8,ñk,,0.01,
2022/10/25 11:00,20.4,43,,0.0,,2.1,ñk,,0.01,
2022/10/25 12:00,20.9,38,,0.0,,2.1,ñk,,0.01,
2022/10/25 13:00,21.5,36,,0.0,,2.2,ñk,,0.01,
2022/10/25 14:00,21.4,39,,0.0,,2.3,ñkñkêº,,0.01,
2022/10/25 15:00,20.9,40,,0.0,,2.2,ñkñkêº,,0.01,
2022/10/25 16:00,19.9,44,,0.0,,2.2,ñkñkêº,,0.01,
2022/10/25 17:00,18.2,53,,0.0,,1.8,ñkñkêº,,0.01,
2022/10/25 18:00,16.9,58,,0.0,,1.8,ñkñkêº,,0.01,
2022/10/25 19:00,15.5,64,,0.0,,0.9,ñk,,1.0e-50,
2022/10/25 20:00,14.8,67,,0.0,,0.6,ìÏêº,,1.0e-50,
2022/10/25 21:00,14.3,70,,0.0,,0.9,ñkñkìå,,1.0e-50,
2022/10/25 22:00,13.7,73,,0.0,,1.1,ìÏìÏêº,,1.0e-50,
2022/10/25 23:00,12.8,78,,0.0,,0.9,êºìÏêº,,1.0e-50,
2022/10/26 0:00,12.5,80,,0.0,,0.3,ìÏìå,,1.0e-50,
2022/10/26 1:00,11.9,83,,0.0,,1.0,ìÏêº,,1.0e-50,
2022/10/26 2:00,11.3,85,,0.0,,0.9,ìÏ,,1.0e-50,
2022/10/26 3:00,11.9,76,,0.0,,1.2,ñkìå,,1.0e-50,
2022/10/26 4:00,10.6,84,,0.0,,0.6,ìÏìå,,1.0e-50,
2022/10/26 5:00,10.5,87,,0.0,,0.5,ìÏìå,,1.0e-50,
2022/10/26 6:00,12.2,78,,0.0,,1.7,ñkìå,,1.0e-50,
2022/10/26 7:00,11.8,76,,0.0,,1.3,ñkìå,,0.01,
2022/10/26 8:00,13.7,64,,0.0,,0.4,ñkìå,,0.01,
2022/10/26 9:00,16.8,55,,0.0,,1.1,ìåìÏìå,,0.01,
2022/10/26 10:00,19.4,51,,0.0,,1.4,ìÏìÏìå,,0.01,
2022/10/26 11:00,21.0,47,,0.0,,1.9,ìÏ,,0.01,
2022/10/26 12:00,21.9,48,,0.0,,2.0,ìÏìÏìå,,0.01,
2022/10/26 13:00,23.1,44,,0.0,,2.1,ìÏ,,0.01,
2022/10/26 14:00,23.7,42,,0.0,,1.6,ìÏ,,0.01,
2022/10/26 15:00,23.4,45,,0.0,,1.6,ìÏìå,,0.01,
2022/10/26 16:00,22.6,51,,0.0,,1.4,ìåìÏìå,,0.01,
2022/10/26 17:00,21.6,55,,0.0,,1.9,ìåìÏìå,,0.01,
2022/10/26 18:00,20.5,61,,0.0,,1.7,ìåìÏìå,,0.01,
2022/10/26 19:00,20.5,58,,0.0,,2.3,ìÏìå,,1.0e-50,
2022/10/26 20:00,20.3,59,,0.0,,2.0,ìÏìÏìå,,1.0e-50,
2022/10/26 21:00,19.6,68,,0.0,,2.4,ìÏìå,,1.0e-50,
2022/10/26 22:00,19.2,71,,1.1,,2.5,ìÏìÏìå,,1.0e-50,
2022/10/26 23:00,19.0,69,,1.8,,2.4,ìÏìÏìå,,1.0e-50,
2022/10/27 0:00,18.9,66,,0.0,,1.8,ìÏìÏìå,,1.0e-50,
2022/10/27 1:00,18.5,70,,0.2,,2.2,ìÏ,,1.0e-50,
2022/10/27 2:00,18.0,75,,0.5,,0.9,ìÏ,,1.0e-50,
2022/10/27 3:00,17.7,77,,0.0,,0.8,ìÏìÏìå,,1.0e-50,
2022/10/27 4:00,17.3,80,,0.1,,0.4,ñkñkêº,,1.0e-50,
2022/10/27 5:00,17.0,82,,0.1,,0.5,ñkñkêº,,1.0e-50,
2022/10/27 6:00,17.1,81,,0.9,,1.2,êº,,1.0e-50,
2022/10/27 7:00,16.9,84,,0.0,,0.8,ìÏìÏìå,,0.01,
2022/10/27 8:00,17.7,81,,0.0,,1.1,ìÏêº,,0.01,
2022/10/27 9:00,18.9,69,,0.0,,2.0,êº,,0.01,
2022/10/27 10:00,20.1,61,,0.0,,1.7,êº,,0.01,
2022/10/27 11:00,21.2,51,,0.0,,2.2,êº,,0.01,
2022/10/27 12:00,21.6,39,,0.0,,3.0,êº,,0.01,
2022/10/27 13:00,22.0,36,,0.0,,2.6,êº,,0.01,
2022/10/27 14:00,22.0,37,,0.0,,2.3,êº,,0.01,
2022/10/27 15:00,21.2,40,,0.0,,2.4,ñkêº,,0.01,
2022/10/27 16:00,19.3,50,,0.0,,2.8,ñkêº,,0.01,
2022/10/27 17:00,17.8,50,,0.0,,2.6,ñkñkêº,,0.01,
2022/10/27 18:00,17.1,51,,0.0,,2.8,ñkñkêº,,0.01,
2022/10/27 19:00,16.0,51,,0.0,,2.2,ñkêº,,1.0e-50,
2022/10/27 20:00,15.3,52,,0.0,,1.8,ñkêº,,1.0e-50,
2022/10/27 21:00,14.8,56,,0.0,,1.3,ñkêº,,1.0e-50,
2022/10/27 22:00,13.7,61,,0.0,,1.0,êº,,1.0e-50,
2022/10/27 23:00,12.9,65,,0.0,,0.9,êºñkêº,,1.0e-50,
2022/10/28 0:00,12.8,65,,0.0,,1.2,êºñkêº,,1.0e-50,
2022/10/28 1:00,12.0,66,,0.0,,1.0,êºìÏêº,,1.0e-50,
2022/10/28 2:00,11.8,65,,0.0,,1.0,êºìÏêº,,1.0e-50,
2022/10/28 3:00,11.4,68,,0.0,,1.0,ìÏìÏêº,,1.0e-50,
2022/10/28 4:00,10.7,72,,0.0,,1.0,ìÏ,,1.0e-50,
2022/10/28 5:00,10.6,72,,0.0,,1.0,ìÏ,,1.0e-50,
2022/10/28 6:00,10.8,71,,0.0,,0.8,ìÏêº,,1.0e-50,
2022/10/28 7:00,10.8,71,,0.0,,0.9,ìÏ,,0.01,
2022/10/28 8:00,12.7,64,,0.0,,0.9,ìÏêº,,0.01,
2022/10/28 9:00,14.9,56,,0.0,,1.1,êºìÏêº,,0.01,
2022/10/28 10:00,16.8,49,,0.0,,1.7,êºìÏêº,,0.01,
2022/10/28 11:00,18.1,43,,0.0,,2.1,êº,,0.01,
2022/10/28 12:00,18.7,39,,0.0,,2.0,êº,,0.01,
2022/10/28 13:00,19.3,34,,0.0,,2.3,êº,,0.01,
2022/10/28 14:00,19.5,34,,0.0,,1.8,êºìÏêº,,0.01,
2022/10/28 15:00,19.2,35,,0.0,,1.9,êºìÏêº,,0.01,
2022/10/28 16:00,18.7,36,,0.0,,1.8,êºìÏêº,,0.01,
2022/10/28 17:00,17.5,43,,0.0,,1.1,ìÏêº,,0.01,
2022/10/28 18:00,15.9,52,,0.0,,1.2,ìÏìÏêº,,0.01,
2022/10/28 19:00,14.5,58,,0.0,,1.0,ìÏ,,1.0e-50,
2022/10/28 20:00,13.7,61,,0.0,,0.9,ìÏ,,1.0e-50,
2022/10/28 21:00,13.6,63,,0.0,,0.7,ñkêº,,1.0e-50,
2022/10/28 22:00,13.0,64,,0.0,,1.2,ìÏìÏêº,,1.0e-50,
2022/10/28 23:00,12.8,67,,0.0,,1.0,ìÏ,,1.0e-50,
2022/10/29 0:00,12.5,69,,0.0,,0.4,ìÏìÏêº,,1.0e-50,
2022/10/29 1:00,12.1,71,,0.0,,1.1,ìÏìÏìå,,1.0e-50,
2022/10/29 2:00,11.5,74,,0.0,,0.9,ìÏ,,1.0e-50,
2022/10/29 3:00,11.4,74,,0.0,,0.8,ìÏìå,,1.0e-50,
2022/10/29 4:00,10.9,76,,0.0,,1.0,ìÏ,,1.0e-50,
2022/10/29 5:00,10.7,78,,0.0,,0.9,ìÏ,,1.0e-50,
2022/10/29 6:00,11.0,77,,0.0,,0.2,ñkñkìå,,1.0e-50,
